ContactId,Category,NetAmount
CT000875,Surgelati,806.03
CT000875,Vino,1800.78
CT000876,Bevande,879.92
CT000876,Carni,65.99
CT000876,Dispensa,99.29
CT000876,Latticini,16.85
CT000876,Ortofrutta,19.91
CT000876,Pesce,365.97
CT000876,Surgelati,199.97
CT000876,Vino,1208.49
CT000877,Dispensa,175.27
CT000877,Ortofrutta,93.72
CT000877,Vino,191.89
CT000878,Bevande,840.1
CT000878,Carni,340.03
CT000878,Dispensa,155.63
CT000878,Latticini,73.84
CT000878,Ortofrutta,651.36
CT000878,Pesce,455.99
CT000878,Surgelati,512.03
CT000878,Vino,456.36
CT000879,Bevande,1248.15
CT000879,Carni,602.59
CT000879,Dispensa,644.02
CT000879,Latticini,1695.27
CT000879,Ortofrutta,685.38
CT000879,Pesce,1123.9299999999998
CT000879,Surgelati,416.86
CT000879,Vino,958.25
CT000880,Bevande,691.0
CT000880,Carni,755.5699999999999
CT000880,Dispensa,386.68
CT000880,Latticini,1267.57
CT000880,Ortofrutta,1747.91
CT000880,Pesce,1386.28
CT000880,Surgelati,124.04
CT000880,Vino,1891.0
CT000881,Bevande,454.98
CT000881,Carni,595.51
CT000881,Dispensa,311.45
CT000881,Latticini,299.12
CT000881,Ortofrutta,164.64
CT000881,Pesce,455.12
CT000881,Surgelati,99.7
CT000881,Vino,1547.19
CT000882,Bevande,221.7
CT000882,Carni,137.38
CT000882,Latticini,718.51
CT000882,Ortofrutta,191.39
CT000882,Surgelati,362.16
CT000882,Vino,813.4
CT000883,Bevande,828.36
CT000883,Carni,525.54
CT000883,Dispensa,516.6
CT000883,Latticini,87.13
CT000883,Ortofrutta,217.26999999999998
CT000883,Pesce,381.45
CT000883,Surgelati,566.34
CT000883,Vino,105.02000000000001
CT000884,Bevande,274.64
CT000884,Dispensa,303.74
CT000884,Latticini,376.86
CT000884,Ortofrutta,725.0600000000001
CT000884,Pesce,230.59
CT000884,Vino,2546.62
CT000885,Bevande,193.06
CT000885,Carni,158.51
CT000885,Dispensa,98.24
CT000885,Pesce,813.1
CT000885,Surgelati,182.85
CT000886,Bevande,170.82
CT000886,Carni,373.61
CT000886,Dispensa,184.94
CT000886,Latticini,254.28
CT000886,Pesce,965.31
CT000887,Bevande,583.28
CT000887,Carni,1551.64
CT000887,Dispensa,1065.08
CT000887,Latticini,872.03
CT000887,Ortofrutta,801.77
CT000887,Pesce,344.87
CT000887,Surgelati,212.1
CT000887,Vino,1508.76
CT000888,Bevande,440.59
CT000888,Carni,957.25
CT000888,Dispensa,58.94
CT000888,Ortofrutta,9.7
CT000888,Pesce,487.14
CT000888,Surgelati,418.32
CT000888,Vino,634.05
CT000889,Bevande,661.92
CT000889,Carni,231.55
CT000889,Ortofrutta,330.05
CT000889,Pesce,448.46000000000004
CT000889,Surgelati,345.18
CT000889,Vino,1352.53
CT000890,Bevande,147.03
CT000890,Dispensa,11.87
CT000890,Latticini,201.32
CT000890,Pesce,29.93
CT000891,Bevande,533.53
CT000891,Dispensa,66.26
CT000891,Latticini,470.62
CT000891,Ortofrutta,743.8500000000001
CT000891,Surgelati,378.45000000000005
CT000891,Vino,1251.38
CT000892,Bevande,638.77
CT000892,Carni,503.53999999999996
CT000892,Dispensa,426.73
CT000892,Latticini,1277.9099999999999
CT000892,Ortofrutta,154.94
CT000892,Pesce,90.3
CT000892,Surgelati,162.92
CT000892,Vino,869.33
CT000893,Bevande,435.57
CT000893,Carni,307.7
CT000893,Dispensa,566.83
CT000893,Ortofrutta,1731.8899999999999
CT000893,Pesce,815.67
CT000893,Surgelati,278.83000000000004
CT000894,Pesce,579.3
CT000894,Surgelati,110.79
CT000894,Vino,236.49
CT000895,Bevande,7.88
CT000895,Carni,165.14
CT000895,Dispensa,461.6
CT000895,Ortofrutta,1018.79
CT000895,Pesce,267.44
CT000895,Surgelati,185.57
CT000895,Vino,350.64
CT000896,Bevande,526.11
CT000896,Latticini,567.09
CT000896,Pesce,201.92
CT000896,Surgelati,126.47999999999999
CT000897,Bevande,32.08
CT000897,Dispensa,52.53
CT000897,Ortofrutta,233.45999999999998
CT000897,Surgelati,69.01
CT000898,Latticini,512.53
CT000898,Ortofrutta,542.93
CT000899,Bevande,1596.45
CT000899,Carni,779.65
CT000899,Latticini,333.11
CT000899,Pesce,770.6
CT000899,Surgelati,291.03
CT000899,Vino,2109.39
CT000900,Bevande,413.40999999999997
CT000900,Carni,403.84
CT000900,Latticini,222.16
CT000900,Ortofrutta,174.60999999999999
CT000900,Vino,950.0600000000001
CT000901,Bevande,610.0
CT000901,Carni,1052.56
CT000901,Dispensa,125.04
CT000901,Latticini,54.44
CT000901,Ortofrutta,308.76
CT000901,Pesce,541.44
CT000901,Vino,633.8199999999999
CT000902,Bevande,1296.5
CT000902,Carni,1843.93
CT000902,Dispensa,176.0
CT000902,Latticini,285.8
CT000902,Ortofrutta,235.61
CT000902,Pesce,593.15
CT000902,Surgelati,484.36
CT000902,Vino,1131.95
CT000903,Bevande,56.75
CT000903,Carni,197.96
CT000903,Dispensa,459.06
CT000903,Latticini,695.49
CT000903,Ortofrutta,289.33000000000004
CT000903,Vino,681.41
CT000904,Bevande,113.24
CT000904,Carni,429.15999999999997
CT000904,Latticini,975.32
CT000904,Surgelati,564.0699999999999
CT000904,Vino,9.92
CT000905,Bevande,545.56
CT000905,Carni,113.01
CT000905,Dispensa,286.87
CT000905,Ortofrutta,88.89
CT000905,Pesce,65.85
CT000905,Surgelati,152.13
CT000905,Vino,692.66
CT000906,Bevande,974.54
CT000906,Carni,705.39
CT000906,Dispensa,537.08
CT000906,Latticini,441.49
CT000906,Ortofrutta,1177.17
CT000906,Pesce,80.71
CT000906,Surgelati,94.09
CT000906,Vino,1122.05
CT000907,Bevande,364.56
CT000907,Carni,685.0
CT000907,Dispensa,552.77
CT000907,Latticini,524.66
CT000907,Ortofrutta,927.0799999999999
CT000907,Pesce,153.65
CT000907,Vino,441.25
CT000908,Bevande,1609.42
CT000908,Carni,1525.43
CT000908,Dispensa,1244.19
CT000908,Latticini,985.55
CT000908,Ortofrutta,1405.96
CT000908,Pesce,488.86
CT000908,Surgelati,412.61
CT000908,Vino,482.61
CT000909,Bevande,637.7
CT000909,Carni,73.34
CT000909,Dispensa,58.53
CT000909,Ortofrutta,340.95
CT000909,Surgelati,37.14
CT000909,Vino,144.6
CT000910,Bevande,1630.31
CT000910,Dispensa,94.33
CT000910,Latticini,613.35
CT000910,Ortofrutta,21.57
CT000910,Pesce,350.1
CT000910,Surgelati,200.59
CT000910,Vino,553.94
CT000911,Bevande,99.42
CT000911,Dispensa,94.42
CT000911,Latticini,359.66
CT000911,Ortofrutta,13.89
CT000911,Pesce,173.44
CT000911,Vino,1018.24
CT000912,Bevande,423.32
CT000912,Carni,377.77
CT000912,Dispensa,94.54
CT000912,Latticini,495.67
CT000912,Ortofrutta,158.02
CT000912,Pesce,95.17
CT000912,Surgelati,90.44
CT000912,Vino,843.6500000000001
CT000913,Bevande,85.64
CT000913,Carni,496.78000000000003
CT000913,Latticini,75.9
CT000913,Pesce,68.55
CT000914,Bevande,404.06
CT000914,Carni,892.16
CT000914,Dispensa,424.09
CT000914,Latticini,726.89
CT000914,Ortofrutta,257.99
CT000914,Pesce,227.37
CT000914,Surgelati,528.76
CT000914,Vino,597.0
CT000915,Bevande,576.0699999999999
CT000915,Latticini,459.92
CT000915,Pesce,71.87
CT000915,Surgelati,201.15
CT000915,Vino,43.87
CT000916,Bevande,13.61
CT000916,Carni,642.3499999999999
CT000916,Latticini,187.8
CT000916,Ortofrutta,1884.96
CT000916,Pesce,262.52
CT000916,Surgelati,471.85
CT000916,Vino,229.17
CT000917,Dispensa,38.37
CT000917,Latticini,42.86
CT000917,Ortofrutta,362.3
CT000917,Vino,545.4300000000001
CT000918,Bevande,11.77
CT000918,Carni,588.85
CT000918,Dispensa,1159.46
CT000918,Latticini,846.8299999999999
CT000918,Ortofrutta,174.85
CT000918,Pesce,598.2
CT000918,Surgelati,81.26
CT000918,Vino,381.18
CT000919,Bevande,929.8900000000001
CT000919,Latticini,223.07
CT000919,Ortofrutta,451.86
CT000919,Pesce,481.73
CT000919,Surgelati,185.85
CT000919,Vino,83.87
CT000920,Bevande,291.89
CT000920,Carni,154.29
CT000920,Latticini,839.2800000000001
CT000920,Ortofrutta,615.6
CT000920,Pesce,760.3
CT000920,Surgelati,387.32
CT000920,Vino,1334.61
CT000921,Bevande,378.52
CT000921,Carni,1342.6
CT000921,Dispensa,405.2
CT000921,Latticini,15.2
CT000921,Pesce,77.85
CT000921,Surgelati,20.12
CT000921,Vino,794.46
CT000922,Bevande,951.49
CT000922,Carni,774.28
CT000922,Dispensa,354.55
CT000922,Latticini,235.42000000000002
CT000922,Ortofrutta,401.57
CT000922,Pesce,423.25
CT000922,Surgelati,154.01
CT000922,Vino,820.26
CT000923,Bevande,1122.19
CT000923,Dispensa,355.34
CT000923,Latticini,138.07
CT000923,Pesce,358.91999999999996
CT000923,Surgelati,105.63
CT000924,Bevande,711.0699999999999
CT000924,Carni,165.78
CT000924,Ortofrutta,660.94
CT000924,Vino,871.49
CT000925,Bevande,892.72
CT000925,Carni,470.96999999999997
CT000925,Dispensa,417.82
CT000925,Latticini,93.47
CT000925,Ortofrutta,518.53
CT000925,Pesce,381.99
CT000925,Vino,1625.27
CT000926,Bevande,251.26999999999998
CT000926,Carni,1028.06
CT000926,Latticini,564.88
CT000926,Ortofrutta,948.76
CT000926,Surgelati,143.15
CT000926,Vino,1030.73
CT000927,Bevande,35.92
CT000927,Carni,127.32
CT000927,Dispensa,312.63
CT000927,Latticini,823.71
CT000928,Bevande,982.51
CT000928,Carni,204.73000000000002
CT000928,Dispensa,515.97
CT000928,Latticini,637.06
CT000928,Ortofrutta,921.94
CT000928,Pesce,188.91
CT000928,Surgelati,508.62
CT000928,Vino,785.0
CT000929,Bevande,30.82
CT000929,Carni,58.03
CT000929,Dispensa,49.29
CT000929,Latticini,76.37
CT000929,Ortofrutta,146.17
CT000929,Pesce,60.29
CT000929,Surgelati,129.46
CT000929,Vino,1453.11
CT000930,Bevande,215.95
CT000930,Dispensa,221.48
CT000930,Latticini,594.8000000000001
CT000930,Ortofrutta,781.1600000000001
CT000930,Pesce,299.98
CT000930,Vino,262.96
CT000931,Bevande,628.9
CT000931,Carni,373.17999999999995
CT000931,Dispensa,181.12
CT000931,Latticini,864.68
CT000931,Ortofrutta,179.27
CT000931,Pesce,147.54
CT000931,Surgelati,93.42
CT000931,Vino,551.7
CT000932,Bevande,89.05
CT000932,Carni,27.46
CT000932,Ortofrutta,463.24
CT000932,Pesce,405.11
CT000932,Vino,274.85
CT000933,Bevande,546.9100000000001
CT000933,Carni,1230.69
CT000933,Dispensa,902.11
CT000933,Latticini,638.34
CT000933,Pesce,1251.69
CT000933,Vino,381.65999999999997
CT000934,Carni,157.17
CT000934,Dispensa,327.23
CT000934,Latticini,417.63
CT000934,Ortofrutta,983.46
CT000934,Pesce,876.48
CT000934,Surgelati,439.58
CT000934,Vino,2204.45
CT000935,Bevande,465.51
CT000935,Carni,459.76000000000005
CT000935,Dispensa,210.16000000000003
CT000935,Latticini,332.3
CT000935,Ortofrutta,308.12
CT000935,Pesce,456.79999999999995
CT000935,Vino,669.79
CT000936,Bevande,124.91
CT000936,Carni,712.34
CT000936,Dispensa,711.5
CT000936,Latticini,54.04
CT000936,Ortofrutta,981.54
CT000936,Pesce,580.76
CT000936,Surgelati,336.75
CT000936,Vino,1339.38
CT000937,Bevande,431.70000000000005
CT000937,Carni,141.08
CT000937,Dispensa,459.79999999999995
CT000937,Latticini,172.29000000000002
CT000937,Ortofrutta,514.3
CT000937,Pesce,506.0
CT000937,Surgelati,170.41
CT000937,Vino,1149.08
CT000938,Carni,287.39
CT000938,Dispensa,105.1
CT000938,Ortofrutta,20.93
CT000938,Pesce,291.83
CT000939,Bevande,121.79
CT000939,Carni,665.44
CT000939,Dispensa,256.81
CT000939,Latticini,43.03
CT000939,Ortofrutta,46.52
CT000939,Pesce,213.41
CT000939,Vino,59.6
CT000940,Bevande,186.10000000000002
CT000940,Carni,181.78
CT000940,Dispensa,1187.05
CT000940,Latticini,188.94
CT000940,Ortofrutta,195.73
CT000940,Surgelati,538.24
CT000940,Vino,1035.25
CT000941,Bevande,749.01
CT000941,Carni,629.03
CT000941,Dispensa,286.27
CT000941,Latticini,539.0799999999999
CT000941,Ortofrutta,183.17
CT000941,Pesce,104.25
CT000941,Vino,86.72999999999999
CT000942,Bevande,269.02
CT000942,Carni,754.03
CT000942,Latticini,753.9100000000001
CT000942,Ortofrutta,6.47
CT000942,Pesce,445.92
CT000942,Surgelati,107.61
CT000942,Vino,1443.85
CT000943,Bevande,938.74
CT000943,Carni,438.26
CT000943,Dispensa,364.65999999999997
CT000943,Latticini,383.95
CT000943,Ortofrutta,51.58
CT000943,Surgelati,451.15
CT000943,Vino,954.3700000000001
CT000944,Bevande,267.40999999999997
CT000944,Carni,918.02
CT000944,Latticini,278.45
CT000944,Ortofrutta,331.09000000000003
CT000944,Pesce,146.95000000000002
CT000944,Vino,838.19
CT000945,Bevande,536.73
CT000945,Carni,408.86
CT000945,Latticini,437.6
CT000945,Ortofrutta,80.33
CT000945,Pesce,907.13
CT000945,Surgelati,113.85
CT000945,Vino,491.75
CT000946,Bevande,455.82
CT000946,Carni,719.18
CT000946,Dispensa,238.06
CT000946,Latticini,2005.49
CT000946,Ortofrutta,1147.3899999999999
CT000946,Pesce,311.15999999999997
CT000946,Surgelati,377.61
CT000946,Vino,2932.99
CT000947,Bevande,596.38
CT000947,Carni,265.04
CT000947,Dispensa,405.53999999999996
CT000947,Ortofrutta,742.56
CT000947,Pesce,163.1
CT000947,Vino,1150.03
CT000948,Carni,377.03000000000003
CT000948,Latticini,597.72
CT000948,Ortofrutta,59.67
CT000948,Pesce,317.3
CT000948,Vino,698.49
CT000949,Bevande,398.03000000000003
CT000949,Carni,561.61
CT000949,Dispensa,48.12
CT000949,Latticini,575.2
CT000949,Pesce,384.84000000000003
CT000949,Vino,113.53999999999999
CT000950,Dispensa,341.88
CT000950,Latticini,392.23
CT000950,Ortofrutta,33.07
CT000950,Pesce,133.14
CT000951,Bevande,146.20999999999998
CT000951,Carni,344.65
CT000951,Dispensa,302.79
CT000951,Latticini,624.48
CT000951,Ortofrutta,283.37
CT000951,Pesce,513.08
CT000951,Surgelati,433.68
CT000951,Vino,329.26
CT000952,Bevande,880.31
CT000952,Carni,780.27
CT000952,Dispensa,63.8
CT000952,Latticini,107.81
CT000952,Ortofrutta,668.28
CT000952,Pesce,438.25
CT000952,Surgelati,122.6
CT000952,Vino,527.13
CT000953,Bevande,67.45
CT000953,Latticini,775.99
CT000953,Ortofrutta,115.8
CT000953,Surgelati,18.12
CT000954,Bevande,120.77
CT000954,Latticini,96.55
CT000954,Ortofrutta,159.52
CT000954,Pesce,32.44
CT000954,Vino,435.61
CT000955,Bevande,214.51
CT000955,Carni,1080.2
CT000955,Latticini,221.77999999999997
CT000955,Ortofrutta,33.91
CT000955,Pesce,52.24
CT000955,Surgelati,68.14
CT000956,Carni,561.6
CT000956,Dispensa,395.95
CT000956,Latticini,144.08
CT000956,Ortofrutta,166.91
CT000956,Pesce,423.36
CT000956,Surgelati,20.33
CT000956,Vino,872.8299999999999
CT000957,Bevande,95.78999999999999
CT000957,Carni,516.73
CT000957,Latticini,707.07
CT000957,Ortofrutta,211.55
CT000957,Pesce,119.55
CT000957,Vino,64.24
CT000958,Bevande,1173.62
CT000958,Carni,684.3299999999999
CT000958,Latticini,800.0
CT000958,Ortofrutta,66.98
CT000958,Pesce,218.21
CT000958,Surgelati,69.67
CT000958,Vino,388.64
CT000959,Bevande,174.72
CT000959,Carni,380.26000000000005
CT000959,Latticini,191.98000000000002
CT000959,Ortofrutta,1012.75
CT000959,Pesce,512.56
CT000959,Vino,267.01
CT000960,Bevande,654.35
CT000960,Carni,451.71
CT000960,Dispensa,816.01
CT000960,Ortofrutta,16.26
CT000960,Pesce,164.93
CT000960,Vino,1116.42
CT000961,Bevande,205.3
CT000961,Carni,580.6700000000001
CT000961,Ortofrutta,184.45999999999998
CT000961,Pesce,442.15999999999997
CT000962,Bevande,705.61
CT000962,Carni,545.8199999999999
CT000962,Dispensa,799.9000000000001
CT000962,Latticini,413.3
CT000962,Ortofrutta,756.08
CT000962,Pesce,684.0
CT000962,Vino,1176.09
CT000963,Bevande,468.88
CT000963,Carni,16.9
CT000963,Latticini,277.65
CT000963,Ortofrutta,409.16
CT000963,Pesce,108.56
CT000963,Surgelati,294.14
CT000963,Vino,592.77
CT000964,Bevande,685.01
CT000964,Carni,56.1
CT000964,Dispensa,480.43
CT000964,Latticini,807.3199999999999
CT000964,Ortofrutta,16.14
CT000964,Surgelati,339.91
CT000964,Vino,316.72
CT000965,Bevande,129.13
CT000965,Carni,280.89
CT000965,Latticini,685.8499999999999
CT000965,Ortofrutta,495.26
CT000965,Pesce,74.44
CT000965,Surgelati,704.9
CT000965,Vino,361.52
CT000966,Bevande,638.77
CT000966,Carni,1135.5700000000002
CT000966,Dispensa,1286.11
CT000966,Latticini,281.4
CT000966,Ortofrutta,26.17
CT000966,Pesce,513.42
CT000966,Surgelati,240.04000000000002
CT000967,Bevande,620.73
CT000967,Carni,351.37
CT000967,Dispensa,176.95
CT000967,Latticini,428.51
CT000967,Ortofrutta,135.73
CT000967,Pesce,636.18
CT000967,Surgelati,141.78
CT000967,Vino,1267.6100000000001
CT000968,Bevande,38.67
CT000968,Carni,346.14
CT000968,Dispensa,83.1
CT000968,Latticini,127.06
CT000968,Ortofrutta,93.22
CT000968,Pesce,246.27
CT000968,Vino,545.8100000000001
CT000969,Bevande,846.94
CT000969,Carni,586.4200000000001
CT000969,Dispensa,10.37
CT000969,Latticini,26.16
CT000969,Ortofrutta,849.3399999999999
CT000969,Pesce,519.77
CT000969,Surgelati,627.75
CT000969,Vino,719.82
CT000970,Bevande,626.38
CT000970,Carni,1202.38
CT000970,Dispensa,155.82
CT000970,Latticini,947.27
CT000970,Ortofrutta,843.93
CT000970,Pesce,577.3000000000001
CT000970,Surgelati,702.79
CT000970,Vino,459.13
CT000971,Bevande,1072.49
CT000971,Carni,584.91
CT000971,Dispensa,825.9699999999999
CT000971,Latticini,267.46000000000004
CT000971,Ortofrutta,159.63
CT000971,Pesce,653.07
CT000971,Vino,448.0
CT000972,Bevande,4.3
CT000972,Carni,87.08
CT000972,Dispensa,435.13
CT000972,Surgelati,143.72
CT000972,Vino,853.52
CT000973,Bevande,113.97
CT000973,Dispensa,128.91
CT000973,Latticini,660.79
CT000973,Ortofrutta,118.53
CT000973,Vino,540.35
CT000974,Bevande,121.24
CT000974,Carni,739.6600000000001
CT000974,Dispensa,252.30999999999997
CT000974,Ortofrutta,278.14
CT000974,Pesce,189.92000000000002
CT000974,Vino,778.41
CT000975,Bevande,776.32
CT000975,Carni,705.4
CT000975,Dispensa,807.77
CT000975,Latticini,881.0
CT000975,Pesce,189.54
CT000975,Surgelati,276.03999999999996
CT000975,Vino,45.93
CT000976,Bevande,322.88
CT000976,Carni,1090.26
CT000976,Dispensa,601.9
CT000976,Latticini,746.66
CT000976,Ortofrutta,1356.23
CT000976,Pesce,400.76
CT000976,Surgelati,160.96
CT000976,Vino,723.23
CT000977,Pesce,187.64
CT000977,Vino,663.6
CT000978,Bevande,225.87
CT000978,Latticini,341.79
CT000978,Ortofrutta,799.83
CT000978,Pesce,827.47
CT000978,Surgelati,288.38
CT000978,Vino,248.28
CT000979,Bevande,1106.93
CT000979,Carni,433.64
CT000979,Dispensa,407.95
CT000979,Latticini,53.38
CT000979,Ortofrutta,745.62
CT000979,Pesce,523.66
CT000979,Surgelati,294.27
CT000979,Vino,449.89
CT000980,Bevande,309.91
CT000980,Carni,517.51
CT000980,Ortofrutta,158.88
CT000980,Pesce,134.91
CT000980,Vino,388.1
CT000981,Bevande,677.7
CT000981,Carni,84.59
CT000981,Dispensa,107.66
CT000981,Latticini,508.58
CT000981,Pesce,129.1
CT000981,Surgelati,576.63
CT000981,Vino,310.0
CT000982,Bevande,182.9
CT000982,Carni,471.68
CT000982,Dispensa,302.52
CT000982,Ortofrutta,10.9
CT000982,Pesce,260.38
CT000982,Surgelati,54.78
CT000983,Bevande,138.3
CT000983,Carni,289.02
CT000983,Dispensa,1103.09
CT000983,Latticini,865.03
CT000983,Ortofrutta,19.34
CT000983,Pesce,141.13
CT000983,Vino,588.0
CT000984,Bevande,591.72
CT000984,Carni,784.97
CT000984,Dispensa,280.82
CT000984,Ortofrutta,1628.05
CT000984,Vino,1593.42
CT000985,Bevande,874.89
CT000985,Carni,1234.8999999999999
CT000985,Dispensa,1269.18
CT000985,Latticini,1223.42
CT000985,Ortofrutta,17.61
CT000985,Pesce,695.5
CT000985,Surgelati,949.6
CT000985,Vino,1586.02
CT000986,Bevande,466.82
CT000986,Carni,586.8100000000001
CT000986,Dispensa,21.02
CT000986,Latticini,748.6099999999999
CT000986,Ortofrutta,251.92000000000002
CT000986,Pesce,78.26
CT000986,Surgelati,436.69
CT000986,Vino,1162.54
CT000987,Bevande,460.9
CT000987,Carni,958.38
CT000987,Dispensa,488.11
CT000987,Latticini,136.3
CT000987,Ortofrutta,1161.79
CT000987,Pesce,46.59
CT000987,Vino,237.94
CT000988,Bevande,309.54
CT000988,Carni,1333.71
CT000988,Latticini,419.88
CT000988,Ortofrutta,621.4000000000001
CT000988,Pesce,481.81
CT000988,Surgelati,121.27
CT000988,Vino,761.76
CT000989,Bevande,1836.0900000000001
CT000989,Carni,572.8399999999999
CT000989,Dispensa,505.89
CT000989,Latticini,523.82
CT000989,Ortofrutta,559.88
CT000989,Pesce,114.57
CT000989,Surgelati,817.63
CT000989,Vino,756.92
CT000990,Bevande,967.65
CT000990,Carni,116.03999999999999
CT000990,Dispensa,170.79000000000002
CT000990,Latticini,499.01
CT000990,Ortofrutta,512.61
CT000990,Pesce,570.02
CT000990,Vino,592.59
CT000991,Bevande,608.36
CT000991,Latticini,194.08
CT000991,Pesce,20.14
CT000991,Surgelati,236.63
CT000991,Vino,662.74
CT000992,Bevande,1323.78
CT000992,Carni,848.13
CT000992,Dispensa,177.72
CT000992,Latticini,144.68
CT000992,Ortofrutta,901.56
CT000992,Pesce,604.29
CT000992,Surgelati,40.94
CT000992,Vino,1747.84
CT000993,Bevande,780.05
CT000993,Carni,476.77
CT000993,Ortofrutta,21.9
CT000993,Pesce,964.79
CT000993,Surgelati,173.76
CT000993,Vino,867.8499999999999
CT000994,Bevande,924.69
CT000994,Carni,317.38
CT000994,Dispensa,757.12
CT000994,Latticini,302.09
CT000994,Ortofrutta,874.75
CT000994,Pesce,401.1
CT000994,Surgelati,27.73
CT000994,Vino,317.18
CT000995,Bevande,200.12
CT000995,Carni,329.86
CT000995,Dispensa,250.99
CT000995,Latticini,219.57
CT000995,Ortofrutta,168.72
CT000995,Pesce,262.21999999999997
CT000995,Vino,1067.19
CT000996,Bevande,127.72
CT000996,Carni,28.3
CT000996,Dispensa,406.52
CT000996,Latticini,372.59
CT000996,Ortofrutta,135.68
CT000996,Pesce,484.43
CT000996,Surgelati,75.51
CT000996,Vino,432.85
CT000997,Bevande,73.84
CT000997,Carni,133.41
CT000997,Latticini,443.55
CT000997,Ortofrutta,369.13
CT000997,Pesce,287.83
CT000997,Vino,457.19
CT000998,Carni,423.3
CT000998,Latticini,273.79
CT000998,Ortofrutta,389.3
CT000999,Carni,82.06
CT000999,Surgelati,112.61
CT001000,Bevande,353.26
CT001000,Carni,1208.5700000000002
CT001000,Dispensa,1728.2
CT001000,Latticini,570.26
CT001000,Ortofrutta,413.45
CT001000,Pesce,780.79
CT001000,Surgelati,367.02
CT001000,Vino,761.54
CT001001,Bevande,936.46
CT001001,Carni,514.03
CT001001,Dispensa,812.55
CT001001,Latticini,826.18
CT001001,Ortofrutta,385.06
CT001001,Pesce,507.39
CT001001,Surgelati,243.7
CT001002,Bevande,502.02
CT001002,Carni,201.65
CT001002,Dispensa,631.02
CT001002,Latticini,484.68
CT001002,Ortofrutta,182.01
CT001002,Pesce,1051.59
CT001003,Bevande,68.53
CT001003,Carni,506.23
CT001003,Dispensa,454.4
CT001003,Latticini,672.55
CT001003,Ortofrutta,29.73
CT001003,Vino,184.92000000000002
CT001004,Bevande,318.83
CT001004,Carni,1104.82
CT001004,Dispensa,2.17
CT001004,Latticini,406.86
CT001004,Ortofrutta,920.22
CT001004,Pesce,472.85
CT001004,Vino,320.91999999999996
CT001005,Carni,149.04
CT001005,Dispensa,752.3399999999999
CT001005,Latticini,113.46
CT001005,Ortofrutta,94.66
CT001005,Pesce,290.19
CT001005,Vino,817.23
CT001006,Bevande,196.22
CT001006,Carni,1556.5
CT001006,Dispensa,48.01
CT001006,Latticini,631.5
CT001006,Ortofrutta,1064.02
CT001006,Pesce,659.0
CT001006,Surgelati,705.5799999999999
