TransactionId,TransactionDateTime,StoreId,Currency,PaymentMethod,DiscountEUR,CustomerId,AccountId,ContactId,AnonymousShopperId,TotalNetAmountEUR,Year,Month,Day
TR00001353,2025-11-21 02:00:00,ST026,EUR,Card,3.37,,,,AN000725,7.36,2025,11,21
TR00001354,2024-01-04 03:00:00,ST023,EUR,Cash,0.0,CU000540,AC00409,CO000255,,0.0,2024,1,4
TR00001355,2024-07-14 23:00:00,ST029,EUR,Cash,15.96,CU000130,AC00503,CO000262,,457.72,2024,7,14
TR00001356,2024-11-30 04:00:00,ST028,EUR,Card,0.0,,,,AN000565,0.0,2024,11,30
TR00001357,2024-10-21 19:00:00,ST034,EUR,Card,4.27,,,,AN000724,310.2,2024,10,21
TR00001358,2025-09-01 01:00:00,ST018,EUR,Card,13.7,,,,AN000549,841.76,2025,9,1
TR00001359,2024-01-31 02:00:00,ST036,EUR,Card,8.68,,,,AN000152,109.0,2024,1,31
TR00001360,2024-06-10 03:00:00,ST031,EUR,Card,1.67,,,,AN000729,446.1,2024,6,10
TR00001361,2025-11-12 20:00:00,ST022,EUR,Card,23.14,CU000138,AC00377,CO000086,,942.76,2025,11,12
TR00001362,2025-07-02 05:00:00,ST035,EUR,Card,1.19,CU000166,AC00554,,,544.61,2025,7,2
TR00001363,2025-11-27 14:00:00,ST014,EUR,Invoice,5.21,CU000060,AC00083,CO000954,,906.13,2025,11,27
TR00001364,2025-03-04 02:00:00,ST026,EUR,Cash,5.71,,,,AN000608,483.89,2025,3,4
TR00001365,2024-06-27 00:00:00,ST011,EUR,Card,18.28,CU000344,AC00011,CO000525,,407.55,2024,6,27
TR00001366,2024-04-23 12:00:00,ST002,EUR,Card,0.0,CU000551,AC00379,CO000573,,0.0,2024,4,23
TR00001367,2024-09-09 00:00:00,ST037,EUR,Card,15.47,CU000236,AC00412,,,52.93,2024,9,9
TR00001368,2024-07-07 11:00:00,ST027,EUR,Card,1.2,,,,AN000722,676.57,2024,7,7
TR00001369,2025-09-05 06:00:00,ST036,EUR,Card,1.65,CU000420,AC00101,CO000047,,710.36,2025,9,5
TR00001370,2024-10-29 07:00:00,ST035,EUR,Card,6.49,CU000515,AC00258,,,474.07,2024,10,29
TR00001371,2025-04-05 20:00:00,ST014,EUR,Card,5.43,,,,AN000366,514.2,2025,4,5
TR00001372,2025-10-30 11:00:00,ST015,EUR,Card,0.0,CU000217,AC00024,,,741.09,2025,10,30
TR00001373,2025-08-15 19:00:00,ST014,EUR,Invoice,10.81,CU000099,AC00235,CO000249,,572.18,2025,8,15
TR00001374,2024-05-26 01:00:00,ST013,EUR,Cash,16.33,,,,AN000587,785.09,2024,5,26
TR00001375,2024-11-22 09:00:00,ST004,EUR,Card,15.04,CU000377,AC00307,,,486.57,2024,11,22
TR00001376,2025-09-24 06:00:00,ST030,EUR,Card,0.0,,,,AN000081,287.31,2025,9,24
TR00001377,2025-07-04 07:00:00,ST037,EUR,Cash,0.0,CU000365,AC00512,,,0.0,2025,7,4
TR00001378,2024-08-03 00:00:00,ST007,EUR,Cash,9.62,,,,AN000583,15.58,2024,8,3
TR00001379,2025-04-10 09:00:00,ST029,EUR,Card,0.0,CU000156,AC00182,,,157.06,2025,4,10
TR00001380,2025-11-16 20:00:00,ST022,EUR,Cash,4.5,CU000112,AC00283,,,282.8,2025,11,16
TR00001381,2025-09-18 03:00:00,ST031,EUR,Card,0.0,CU000250,AC00026,,,467.3,2025,9,18
TR00001382,2024-01-21 03:00:00,ST033,EUR,Invoice,0.0,CU000450,AC00150,,,33.51,2024,1,21
TR00001383,2024-08-25 10:00:00,ST021,EUR,Card,18.69,CU000540,AC00409,CO000850,,1147.46,2024,8,25
TR00001384,2025-09-11 05:00:00,ST024,EUR,Card,10.21,CU000310,AC00033,,,169.21,2025,9,11
TR00001385,2025-10-04 03:00:00,ST034,EUR,Card,17.5,,,,AN000386,495.07,2025,10,4
TR00001386,2025-01-27 03:00:00,ST026,EUR,Card,0.0,CU000265,AC00457,CO000084,,0.0,2025,1,27
TR00001387,2024-02-21 02:00:00,ST038,EUR,Card,10.42,CU000163,AC00236,CO000796,,1653.78,2024,2,21
TR00001388,2024-05-29 07:00:00,ST022,EUR,Invoice,0.0,,,,AN000625,91.47,2024,5,29
TR00001389,2024-12-08 21:00:00,ST004,EUR,Card,5.85,CU000478,AC00482,CO000851,,1137.2,2024,12,8
TR00001390,2024-08-28 08:00:00,ST015,EUR,Card,3.03,CU000272,AC00038,,,0.0,2024,8,28
TR00001391,2024-07-15 09:00:00,ST022,EUR,Card,16.47,,,,AN000787,0.0,2024,7,15
TR00001392,2024-11-13 15:00:00,ST033,EUR,Card,3.84,,,,AN000485,264.5,2024,11,13
TR00001393,2025-02-07 21:00:00,ST035,EUR,Card,0.0,CU000454,AC00346,CO000959,,291.38,2025,2,7
TR00001394,2024-08-18 07:00:00,ST029,EUR,Card,0.0,CU000119,AC00203,CO000163,,318.12,2024,8,18
TR00001395,2024-02-16 11:00:00,ST020,EUR,Card,9.52,CU000403,AC00003,,,164.33,2024,2,16
TR00001396,2025-01-19 20:00:00,ST038,EUR,Card,7.59,CU000002,AC00384,CO000269,,0.0,2025,1,19
TR00001397,2024-03-12 02:00:00,ST011,EUR,Card,7.02,CU000099,AC00235,,,175.39,2024,3,12
TR00001398,2025-01-02 13:00:00,ST003,EUR,Card,0.0,CU000023,AC00314,CO000266,,369.01,2025,1,2
TR00001399,2024-03-11 02:00:00,ST009,EUR,Cash,0.0,CU000418,AC00558,CO000902,,16.33,2024,3,11
TR00001400,2024-03-20 20:00:00,ST019,EUR,Invoice,5.47,CU000268,AC00532,,,0.0,2024,3,20
TR00001401,2024-10-10 21:00:00,ST001,EUR,BankTransfer,0.0,CU000552,AC00565,CO000578,,39.78,2024,10,10
TR00001402,2025-12-10 18:00:00,ST023,EUR,Card,6.02,CU000319,AC00130,,,1845.37,2025,12,10
TR00001403,2024-01-24 22:00:00,ST011,EUR,Card,6.27,CU000058,AC00414,,,542.98,2024,1,24
TR00001404,2025-08-29 15:00:00,ST004,EUR,Card,0.5,CU000453,AC00205,CO000677,,0.0,2025,8,29
TR00001405,2025-06-08 01:00:00,ST034,EUR,Card,4.4,,,,AN000572,319.0,2025,6,8
TR00001406,2024-02-13 14:00:00,ST021,EUR,Invoice,14.22,CU000465,AC00282,,,599.8,2024,2,13
TR00001407,2025-05-13 09:00:00,ST025,EUR,Card,8.58,CU000231,AC00089,CO000781,,108.65,2025,5,13
TR00001408,2024-01-18 22:00:00,ST023,EUR,Invoice,0.0,CU000469,AC00008,CO000665,,761.34,2024,1,18
TR00001409,2024-08-07 02:00:00,ST024,EUR,Card,19.09,CU000510,AC00352,,,872.9,2024,8,7
TR00001410,2024-12-11 08:00:00,ST031,EUR,Card,0.0,CU000501,AC00405,CO000090,,111.91,2024,12,11
TR00001411,2025-10-21 00:00:00,ST034,EUR,Cash,9.5,,,,AN000294,330.0,2025,10,21
TR00001412,2025-01-14 18:00:00,ST011,EUR,Card,8.91,CU000423,AC00444,CO000244,,2618.68,2025,1,14
TR00001413,2025-01-11 22:00:00,ST033,EUR,Card,2.36,CU000209,AC00079,CO000302,,0.0,2025,1,11
TR00001414,2024-10-09 12:00:00,ST022,EUR,Card,2.96,CU000229,AC00543,CO000971,,648.31,2024,10,9
TR00001415,2024-04-21 21:00:00,ST015,EUR,Card,15.29,CU000144,AC00574,,,0.0,2024,4,21
TR00001416,2025-03-10 05:00:00,ST029,EUR,Invoice,4.19,,,,AN000136,0.0,2025,3,10
TR00001417,2025-03-07 04:00:00,ST035,EUR,Card,0.0,,,,AN000095,66.99,2025,3,7
TR00001418,2024-04-20 02:00:00,ST033,EUR,Card,7.54,,,,AN000267,64.92,2024,4,20
TR00001419,2024-11-26 21:00:00,ST021,EUR,Card,4.39,,,,AN000494,0.0,2024,11,26
TR00001420,2025-02-13 09:00:00,ST014,EUR,Card,13.14,,,,AN000344,222.39,2025,2,13
TR00001421,2025-07-13 21:00:00,ST027,EUR,Card,0.0,CU000004,AC00195,,,1040.92,2025,7,13
TR00001422,2025-01-16 22:00:00,ST009,EUR,Invoice,3.3,CU000384,AC00588,CO000874,,172.81,2025,1,16
TR00001423,2025-10-16 23:00:00,ST013,EUR,Card,7.73,,,,AN000196,143.49,2025,10,16
TR00001424,2024-11-16 11:00:00,ST015,EUR,Card,3.39,,,,AN000121,853.6,2024,11,16
TR00001425,2024-07-08 16:00:00,ST027,EUR,Card,18.05,,,,AN000453,240.92,2024,7,8
TR00001426,2025-08-20 12:00:00,ST032,EUR,Invoice,0.0,CU000191,AC00394,CO000749,,709.71,2025,8,20
TR00001427,2025-07-08 18:00:00,ST031,EUR,Invoice,10.31,CU000523,AC00298,,,349.01,2025,7,8
TR00001428,2024-04-23 16:00:00,ST033,EUR,Card,14.65,CU000241,AC00494,CO000792,,105.13,2024,4,23
TR00001429,2025-07-24 05:00:00,ST009,EUR,Card,8.01,,,,AN000701,883.37,2025,7,24
TR00001430,2024-07-11 18:00:00,ST020,EUR,Invoice,10.48,CU000164,AC00156,CO000753,,385.84,2024,7,11
TR00001431,2024-03-11 20:00:00,ST012,EUR,Invoice,13.04,CU000003,AC00451,CO000676,,1990.44,2024,3,11
TR00001432,2024-07-21 23:00:00,ST002,EUR,Card,12.78,CU000203,AC00595,CO000182,,727.01,2024,7,21
TR00001433,2024-06-22 09:00:00,ST024,EUR,Invoice,10.9,CU000022,AC00323,,,873.43,2024,6,22
TR00001434,2025-11-01 08:00:00,ST007,EUR,Card,8.87,CU000205,AC00091,,,407.19,2025,11,1
TR00001435,2025-10-08 19:00:00,ST027,EUR,Card,15.23,,,,AN000390,221.37,2025,10,8
TR00001436,2024-01-08 12:00:00,ST022,EUR,Cash,2.06,,,,AN000429,828.79,2024,1,8
TR00001437,2025-08-10 15:00:00,ST015,EUR,Cash,0.0,CU000385,AC00277,,,417.7,2025,8,10
TR00001438,2025-04-08 03:00:00,ST007,EUR,Card,6.82,CU000093,AC00062,CO000461,,467.09,2025,4,8
TR00001439,2024-01-23 08:00:00,ST031,EUR,Card,0.0,,,,AN000613,733.84,2024,1,23
TR00001440,2025-12-13 06:00:00,ST038,EUR,Card,17.72,CU000304,AC00040,,,498.93,2025,12,13
TR00001441,2025-10-20 06:00:00,ST002,EUR,Card,12.73,,,,AN000683,585.56,2025,10,20
TR00001442,2025-12-13 04:00:00,ST001,EUR,Card,8.94,CU000465,AC00282,,,913.64,2025,12,13
TR00001443,2024-04-21 07:00:00,ST040,EUR,Invoice,9.76,,,,AN000313,0.0,2024,4,21
TR00001444,2025-05-26 19:00:00,ST017,EUR,Card,9.58,CU000061,AC00523,,,1058.93,2025,5,26
TR00001445,2025-12-18 10:00:00,ST040,EUR,Cash,0.0,CU000226,AC00465,,,282.43,2025,12,18
TR00001446,2025-12-20 13:00:00,ST014,EUR,Card,3.19,,,,AN000583,438.4,2025,12,20
TR00001447,2024-11-05 18:00:00,ST016,EUR,BankTransfer,14.09,,,,AN000425,59.59,2024,11,5
TR00001448,2025-05-05 06:00:00,ST035,EUR,Card,0.0,CU000455,AC00479,,,77.66,2025,5,5
TR00001449,2025-09-07 22:00:00,ST029,EUR,Card,26.42,,,,AN000696,1610.44,2025,9,7
TR00001450,2025-06-28 01:00:00,ST014,EUR,Cash,17.91,,,,AN000540,655.63,2025,6,28
TR00001451,2024-05-20 04:00:00,ST024,EUR,Invoice,25.58,,,,AN000001,3322.71,2024,5,20
TR00001452,2025-12-04 12:00:00,ST038,EUR,Card,2.97,CU000224,AC00556,,,433.3,2025,12,4
TR00001453,2024-12-24 12:00:00,ST040,EUR,Card,0.0,,,,AN000737,1323.64,2024,12,24
TR00001454,2025-08-30 15:00:00,ST032,EUR,Card,0.53,CU000405,AC00095,CO000156,,30.85,2025,8,30
TR00001455,2025-12-21 07:00:00,ST021,EUR,Card,5.42,,,,AN000164,622.44,2025,12,21
TR00001456,2024-03-20 03:00:00,ST015,EUR,BankTransfer,0.47,CU000087,AC00012,CO000045,,149.86,2024,3,20
TR00001457,2025-06-25 11:00:00,ST007,EUR,Invoice,5.42,CU000059,AC00054,,,284.66,2025,6,25
TR00001458,2024-06-22 12:00:00,ST040,EUR,Cash,0.0,CU000385,AC00277,,,235.67,2024,6,22
TR00001459,2024-04-09 12:00:00,ST002,EUR,Card,4.07,CU000083,AC00215,CO000059,,649.94,2024,4,9
TR00001460,2024-05-09 19:00:00,ST017,EUR,Card,10.87,CU000536,AC00404,,,116.72,2024,5,9
TR00001461,2025-09-11 19:00:00,ST007,EUR,Card,12.76,CU000220,AC00381,CO000858,,568.98,2025,9,11
TR00001462,2025-01-11 13:00:00,ST002,EUR,Card,17.54,CU000344,AC00011,CO000525,,370.61,2025,1,11
TR00001463,2024-08-21 08:00:00,ST040,EUR,Card,8.79,CU000475,AC00116,CO000458,,635.57,2024,8,21
TR00001464,2025-08-21 11:00:00,ST033,EUR,Card,5.93,CU000012,AC00088,CO000377,,585.76,2025,8,21
TR00001465,2025-10-26 08:00:00,ST021,EUR,Card,5.08,CU000444,AC00048,CO000457,,740.64,2025,10,26
TR00001466,2024-01-15 05:00:00,ST031,EUR,Card,0.71,,,,AN000389,436.8,2024,1,15
TR00001467,2025-10-10 01:00:00,ST012,EUR,Cash,2.22,,,,AN000294,1875.02,2025,10,10
TR00001468,2025-08-12 07:00:00,ST015,EUR,Cash,0.0,CU000426,AC00417,CO000403,,199.38,2025,8,12
TR00001469,2026-01-11 07:00:00,ST034,EUR,Card,2.62,CU000396,AC00577,,,574.61,2026,1,11
TR00001470,2025-08-09 15:00:00,ST001,EUR,Invoice,11.39,,,,AN000275,2562.4,2025,8,9
TR00001471,2025-11-29 06:00:00,ST019,EUR,Cash,0.0,,,,AN000641,592.21,2025,11,29
TR00001472,2025-04-12 07:00:00,ST030,EUR,Card,0.0,,,,AN000518,995.7,2025,4,12
TR00001473,2024-01-27 10:00:00,ST025,EUR,Invoice,8.07,CU000229,AC00543,,,0.0,2024,1,27
TR00001474,2024-03-16 03:00:00,ST008,EUR,Card,0.0,,,,AN000757,418.75,2024,3,16
TR00001475,2024-08-15 11:00:00,ST023,EUR,Card,12.35,CU000444,AC00048,CO000457,,1918.89,2024,8,15
TR00001476,2025-12-11 02:00:00,ST001,EUR,Card,0.0,CU000132,AC00410,CO000681,,454.18,2025,12,11
TR00001477,2024-01-15 18:00:00,ST038,EUR,Invoice,6.5,,,,AN000104,479.72,2024,1,15
TR00001478,2025-01-27 23:00:00,ST021,EUR,Card,22.32,CU000461,AC00173,CO000130,,401.85,2025,1,27
TR00001479,2025-01-30 14:00:00,ST029,EUR,Card,8.45,CU000040,AC00161,CO000900,,0.0,2025,1,30
TR00001480,2025-11-13 19:00:00,ST001,EUR,Card,7.07,CU000473,AC00225,,,715.25,2025,11,13
TR00001481,2024-02-06 19:00:00,ST040,EUR,Invoice,0.0,CU000355,AC00315,CO000630,,646.15,2024,2,6
TR00001482,2024-10-08 16:00:00,ST034,EUR,Card,1.37,,,,AN000482,167.28,2024,10,8
TR00001483,2025-11-30 17:00:00,ST026,EUR,Invoice,6.54,,,,AN000166,550.03,2025,11,30
TR00001484,2024-03-11 08:00:00,ST010,EUR,Card,0.0,CU000388,AC00534,CO000117,,2026.61,2024,3,11
TR00001485,2024-10-09 20:00:00,ST011,EUR,BankTransfer,0.95,CU000318,AC00122,CO000814,,137.07,2024,10,9
TR00001486,2025-03-29 12:00:00,ST013,EUR,Card,0.0,CU000383,AC00098,,,643.09,2025,3,29
TR00001487,2025-08-26 00:00:00,ST022,EUR,Card,10.4,,,,AN000788,1226.37,2025,8,26
TR00001488,2024-03-19 09:00:00,ST015,EUR,Card,8.21,CU000370,AC00547,,,274.28,2024,3,19
TR00001489,2024-02-22 04:00:00,ST001,EUR,Invoice,0.0,,,,AN000300,781.95,2024,2,22
TR00001490,2024-05-26 07:00:00,ST022,EUR,Card,10.98,,,,AN000267,301.2,2024,5,26
TR00001491,2025-06-17 09:00:00,ST039,EUR,Invoice,0.0,CU000553,AC00382,CO000168,,408.66,2025,6,17
TR00001492,2024-03-24 06:00:00,ST039,EUR,Cash,0.0,,,,AN000234,243.67,2024,3,24
TR00001493,2025-11-09 13:00:00,ST004,EUR,Cash,5.68,CU000363,AC00064,,,603.62,2025,11,9
TR00001494,2025-03-14 19:00:00,ST033,EUR,Card,0.0,CU000556,AC00039,,,940.58,2025,3,14
TR00001495,2024-02-25 07:00:00,ST006,EUR,Card,0.31,CU000056,AC00143,CO000473,,1311.23,2024,2,25
TR00001496,2025-05-25 01:00:00,ST040,EUR,Card,6.57,,,,AN000531,1742.65,2025,5,25
TR00001497,2025-08-11 14:00:00,ST017,EUR,Cash,15.24,CU000341,AC00361,CO000136,,378.8,2025,8,11
TR00001498,2025-01-24 04:00:00,ST015,EUR,Invoice,9.1,,,,AN000185,186.18,2025,1,24
TR00001499,2026-01-14 18:00:00,ST021,EUR,Invoice,11.44,CU000105,AC00363,CO000881,,248.39,2026,1,14
TR00001500,2025-03-23 08:00:00,ST002,EUR,Card,9.57,,,,AN000253,0.0,2025,3,23
TR00001501,2024-11-29 14:00:00,ST028,EUR,Cash,5.18,CU000521,AC00490,CO000984,,0.0,2024,11,29
TR00001502,2024-08-26 19:00:00,ST036,EUR,Card,14.42,,,,AN000111,2991.43,2024,8,26
TR00001503,2024-05-31 12:00:00,ST025,EUR,Invoice,9.05,,,,AN000510,820.75,2024,5,31
TR00001504,2025-10-26 08:00:00,ST017,EUR,Invoice,5.06,CU000548,AC00563,,,290.75,2025,10,26
TR00001505,2024-08-17 04:00:00,ST002,EUR,Card,19.61,,,,AN000784,192.72,2024,8,17
TR00001506,2024-05-02 23:00:00,ST017,EUR,Card,11.51,CU000026,AC00343,,,197.43,2024,5,2
TR00001507,2024-03-18 17:00:00,ST010,EUR,Card,5.64,CU000108,AC00443,,,1143.38,2024,3,18
TR00001508,2025-05-20 03:00:00,ST027,EUR,Cash,12.84,CU000283,AC00528,CO000122,,528.53,2025,5,20
TR00001509,2024-07-07 04:00:00,ST010,EUR,Invoice,7.42,CU000177,AC00544,CO000946,,425.18,2024,7,7
TR00001510,2025-03-01 12:00:00,ST010,EUR,BankTransfer,0.0,CU000214,AC00535,CO000065,,0.0,2025,3,1
TR00001511,2025-05-08 21:00:00,ST014,EUR,Cash,5.73,,,,AN000722,172.6,2025,5,8
TR00001512,2024-06-09 23:00:00,ST003,EUR,Invoice,0.0,CU000433,AC00389,,,1108.15,2024,6,9
TR00001513,2024-12-13 15:00:00,ST020,EUR,Cash,4.91,CU000491,AC00356,CO000640,,482.91,2024,12,13
TR00001514,2025-04-28 04:00:00,ST018,EUR,Card,11.38,CU000115,AC00562,,,0.0,2025,4,28
TR00001515,2024-11-29 11:00:00,ST017,EUR,Card,0.0,,,,AN000410,908.03,2024,11,29
TR00001516,2024-08-15 04:00:00,ST033,EUR,Invoice,2.56,CU000470,AC00144,,,640.95,2024,8,15
TR00001517,2025-08-12 02:00:00,ST009,EUR,Invoice,7.69,CU000031,AC00391,CO000292,,809.94,2025,8,12
TR00001518,2024-02-03 13:00:00,ST004,EUR,Card,0.0,CU000111,AC00036,CO000841,,457.02,2024,2,3
TR00001519,2024-01-19 11:00:00,ST006,EUR,Card,8.36,,,,AN000350,1501.56,2024,1,19
TR00001520,2025-11-30 15:00:00,ST019,EUR,Card,3.26,,,,AN000363,0.0,2025,11,30
TR00001521,2025-06-03 21:00:00,ST012,EUR,Card,9.4,CU000054,AC00061,CO000072,,437.25,2025,6,3
TR00001522,2025-12-17 18:00:00,ST006,EUR,Card,0.0,CU000233,AC00393,CO000183,,789.68,2025,12,17
TR00001523,2024-06-08 22:00:00,ST021,EUR,Card,13.07,CU000200,AC00192,,,187.64,2024,6,8
TR00001524,2026-01-04 21:00:00,ST005,EUR,Card,3.65,CU000529,AC00310,,,263.67,2026,1,4
TR00001525,2025-08-29 17:00:00,ST002,EUR,Card,9.97,CU000320,AC00380,CO000945,,982.57,2025,8,29
TR00001526,2024-02-01 20:00:00,ST033,EUR,Card,21.67,CU000213,AC00174,CO000071,,4.94,2024,2,1
TR00001527,2024-11-28 18:00:00,ST030,EUR,Card,0.0,CU000453,AC00205,CO000155,,1117.98,2024,11,28
TR00001528,2024-01-15 09:00:00,ST029,EUR,Cash,21.0,,,,AN000449,2112.4,2024,1,15
TR00001529,2026-01-03 00:00:00,ST019,EUR,Card,4.64,,,,AN000517,74.5,2026,1,3
TR00001530,2024-08-05 03:00:00,ST011,EUR,Invoice,18.5,,,,AN000125,115.16,2024,8,5
TR00001531,2025-10-25 18:00:00,ST006,EUR,Card,18.94,CU000456,AC00049,CO000799,,242.65,2025,10,25
TR00001532,2024-01-13 20:00:00,ST010,EUR,Card,12.87,CU000033,AC00299,CO000466,,229.85,2024,1,13
TR00001533,2025-01-03 16:00:00,ST028,EUR,Invoice,0.0,,,,AN000589,429.61,2025,1,3
TR00001534,2024-05-27 22:00:00,ST025,EUR,Card,12.47,,,,AN000075,630.79,2024,5,27
TR00001535,2025-08-29 16:00:00,ST040,EUR,Invoice,15.98,,,,AN000669,779.22,2025,8,29
TR00001536,2025-03-02 03:00:00,ST036,EUR,Card,16.49,,,,AN000266,9.91,2025,3,2
TR00001537,2025-07-02 12:00:00,ST020,EUR,Cash,0.0,,,,AN000365,430.75,2025,7,2
TR00001538,2025-11-12 14:00:00,ST020,EUR,BankTransfer,26.19,,,,AN000637,859.9,2025,11,12
TR00001539,2024-05-29 08:00:00,ST024,EUR,Card,16.55,,,,AN000518,486.78,2024,5,29
TR00001540,2024-02-24 12:00:00,ST003,EUR,Card,8.53,CU000044,AC00237,CO000870,,340.89,2024,2,24
TR00001541,2024-08-24 17:00:00,ST021,EUR,Card,0.48,CU000368,AC00124,CO000774,,873.2,2024,8,24
TR00001542,2024-04-21 12:00:00,ST035,EUR,Card,7.0,CU000220,AC00381,CO000648,,720.27,2024,4,21
TR00001543,2024-01-31 05:00:00,ST033,EUR,Card,14.83,,,,AN000457,1548.53,2024,1,31
TR00001544,2024-08-20 07:00:00,ST022,EUR,Card,18.63,CU000075,AC00362,,,434.94,2024,8,20
TR00001545,2025-01-23 14:00:00,ST021,EUR,Card,8.07,CU000076,AC00097,CO000468,,376.61,2025,1,23
TR00001546,2024-03-14 05:00:00,ST012,EUR,Card,7.68,CU000525,AC00553,,,588.65,2024,3,14
TR00001547,2025-10-22 17:00:00,ST011,EUR,Card,6.29,CU000258,AC00044,CO000349,,0.0,2025,10,22
TR00001548,2024-02-23 02:00:00,ST026,EUR,Card,5.34,CU000109,AC00318,,,566.89,2024,2,23
TR00001549,2024-08-15 15:00:00,ST029,EUR,Card,10.01,,,,AN000692,1789.23,2024,8,15
TR00001550,2025-02-23 22:00:00,ST022,EUR,Card,12.13,,,,AN000437,393.48,2025,2,23
TR00001551,2024-11-09 22:00:00,ST022,EUR,Card,4.25,,,,AN000444,1094.75,2024,11,9
TR00001552,2025-06-11 18:00:00,ST028,EUR,Card,0.0,CU000052,AC00511,,,626.03,2025,6,11
TR00001553,2025-08-23 19:00:00,ST007,EUR,Card,4.05,,,,AN000269,69.34,2025,8,23
TR00001554,2024-12-02 06:00:00,ST028,EUR,Card,0.09,,,,AN000044,75.58,2024,12,2
TR00001555,2024-06-14 11:00:00,ST023,EUR,Card,5.4,CU000255,AC00127,,,1861.35,2024,6,14
TR00001556,2024-01-21 08:00:00,ST034,EUR,Card,7.13,,,,AN000533,387.28,2024,1,21
TR00001557,2025-04-04 11:00:00,ST023,EUR,Card,13.44,,,,AN000406,874.74,2025,4,4
TR00001558,2024-10-06 10:00:00,ST009,EUR,Card,7.63,CU000238,AC00139,,,1807.78,2024,10,6
TR00001559,2024-11-20 03:00:00,ST038,EUR,Card,0.0,CU000487,AC00517,CO000838,,0.0,2024,11,20
TR00001560,2024-10-10 13:00:00,ST020,EUR,Card,2.0,CU000445,AC00222,CO000654,,821.66,2024,10,10
TR00001561,2025-08-30 18:00:00,ST023,EUR,BankTransfer,6.82,CU000249,AC00110,CO000118,,956.36,2025,8,30
TR00001562,2025-03-13 06:00:00,ST033,EUR,Card,19.76,,,,AN000567,0.0,2025,3,13
TR00001563,2025-12-30 00:00:00,ST006,EUR,Card,25.82,CU000448,AC00118,CO000092,,164.99,2025,12,30
TR00001564,2024-11-03 03:00:00,ST032,EUR,Card,0.0,,,,AN000524,21.46,2024,11,3
TR00001565,2024-10-11 12:00:00,ST010,EUR,Card,18.04,,,,AN000254,775.28,2024,10,11
TR00001566,2024-06-05 16:00:00,ST025,EUR,Card,5.03,,,,AN000702,541.23,2024,6,5
TR00001567,2024-11-15 11:00:00,ST003,EUR,Invoice,7.67,,,,AN000149,558.49,2024,11,15
TR00001568,2024-08-01 11:00:00,ST020,EUR,Cash,10.65,CU000457,AC00109,CO000966,,720.99,2024,8,1
TR00001569,2025-12-11 20:00:00,ST034,EUR,Card,9.6,CU000353,AC00186,,,42.75,2025,12,11
TR00001570,2024-03-24 14:00:00,ST038,EUR,Card,0.0,CU000379,AC00375,CO000172,,0.0,2024,3,24
TR00001571,2025-08-11 13:00:00,ST029,EUR,Card,0.0,CU000177,AC00544,CO000261,,669.32,2025,8,11
TR00001572,2025-04-04 18:00:00,ST011,EUR,Invoice,1.53,CU000549,AC00569,,,1045.51,2025,4,4
TR00001573,2025-03-01 00:00:00,ST019,EUR,BankTransfer,0.0,CU000502,AC00209,CO000670,,1105.84,2025,3,1
TR00001574,2025-04-04 10:00:00,ST007,EUR,Card,5.65,CU000068,AC00271,CO000952,,399.71,2025,4,4
TR00001575,2025-02-06 20:00:00,ST031,EUR,Cash,0.0,CU000012,AC00088,,,687.31,2025,2,6
TR00001576,2025-01-22 06:00:00,ST013,EUR,Card,4.29,CU000034,AC00175,,,958.05,2025,1,22
TR00001577,2025-01-29 05:00:00,ST005,EUR,Card,0.0,CU000208,AC00180,,,490.35,2025,1,29
TR00001578,2024-07-09 22:00:00,ST036,EUR,Card,2.11,CU000247,AC00402,CO000055,,0.0,2024,7,9
TR00001579,2024-05-01 09:00:00,ST038,EUR,Invoice,7.25,CU000320,AC00380,CO000945,,257.17,2024,5,1
TR00001580,2024-06-06 23:00:00,ST031,EUR,Card,11.02,,,,AN000362,52.66,2024,6,6
TR00001581,2024-08-22 00:00:00,ST017,EUR,Card,0.0,,,,AN000753,587.22,2024,8,22
TR00001582,2024-11-11 09:00:00,ST004,EUR,Card,7.7,CU000543,AC00294,,,514.15,2024,11,11
TR00001583,2025-03-29 15:00:00,ST024,EUR,Cash,12.75,CU000534,AC00313,,,16.79,2025,3,29
TR00001584,2024-08-25 10:00:00,ST007,EUR,Card,0.0,CU000230,AC00224,CO000695,,588.36,2024,8,25
TR00001585,2025-05-07 01:00:00,ST037,EUR,Card,0.0,CU000252,AC00397,,,1286.35,2025,5,7
TR00001586,2024-10-03 09:00:00,ST012,EUR,Card,0.0,CU000295,AC00103,,,0.0,2024,10,3
TR00001587,2024-12-22 09:00:00,ST004,EUR,Card,2.44,CU000393,AC00339,,,558.38,2024,12,22
TR00001588,2025-08-15 07:00:00,ST022,EUR,Invoice,16.02,CU000168,AC00338,CO000094,,923.31,2025,8,15
TR00001589,2024-11-28 05:00:00,ST003,EUR,Card,12.03,,,,AN000155,468.7,2024,11,28
TR00001590,2024-02-05 12:00:00,ST014,EUR,Card,25.65,,,,AN000280,120.3,2024,2,5
TR00001591,2025-12-26 01:00:00,ST008,EUR,Card,7.77,CU000456,AC00049,,,1033.46,2025,12,26
TR00001592,2024-06-05 13:00:00,ST030,EUR,Card,0.0,CU000405,AC00095,CO000156,,283.42,2024,6,5
TR00001593,2025-11-08 18:00:00,ST009,EUR,Invoice,22.63,CU000372,AC00372,CO000462,,1316.0,2025,11,8
