TransactionLineId,TransactionId,ProductId,Category,Quantity,UnitPrice,NetAmount,DiscountPct,IsBundle
TL000025938,T00005805,P00067,Bevande,3,48.08,137.03,0.05,No
TL000025939,T00005805,P00094,Latticini,1,72.53,58.02,0.2,No
TL000025940,T00005805,P00050,Bevande,5,6.9,34.51,0.0,No
TL000025941,T00005805,P00099,Latticini,6,6.7,40.23,0.0,No
TL000025942,T00005805,P00176,Dispensa,5,72.4,361.98,0.0,No
TL000025943,T00005806,P00143,Pesce,4,26.12,104.5,0.0,No
TL000025944,T00005806,P00035,Bevande,6,103.56,528.13,0.15,No
TL000025945,T00005806,P00256,Bevande,6,10.12,51.63,0.15,No
TL000025946,T00005806,P00019,Bevande,5,54.0,216.0,0.2,No
TL000025947,T00005806,P00106,Ortofrutta,3,10.09,30.26,0.0,No
TL000025948,T00005807,P00169,Carni,2,117.74,200.16,0.15,No
TL000025949,T00005807,P00091,Ortofrutta,2,104.37,208.74,0.0,No
TL000025950,T00005807,P00010,Ortofrutta,6,85.48,435.94,0.15,No
TL000025951,T00005807,P00256,Bevande,6,9.13,43.8,0.2,No
TL000025952,T00005807,P00255,Latticini,3,57.51,172.52,0.0,No
TL000025953,T00005808,P00036,Bevande,1,50.83,50.83,0.0,No
TL000025954,T00005808,P00219,Vino,2,100.72,201.44,0.0,No
TL000025955,T00005808,P00222,Latticini,3,88.9,266.69,0.0,No
TL000025956,T00005809,P00137,Vino,7,84.99,594.93,0.0,No
TL000025957,T00005809,P00258,Latticini,4,97.58,370.8,0.05,No
TL000025958,T00005809,P00167,Carni,7,101.79,641.26,0.1,No
TL000025959,T00005809,P00010,Ortofrutta,4,86.61,311.81,0.1,No
TL000025960,T00005809,P00157,Bevande,7,51.95,327.26,0.1,No
TL000025961,T00005809,P00182,Surgelati,7,41.74,292.21,0.0,No
TL000025962,T00005809,P00196,Vino,3,76.79,230.38,0.0,No
TL000025963,T00005809,P00147,Pesce,6,116.22,662.45,0.05,No
TL000025964,T00005810,P00194,Carni,3,56.95,170.85,0.0,No
TL000025965,T00005810,P00232,Pesce,2,114.14,194.04,0.15,No
TL000025966,T00005810,P00201,Vino,4,30.4,121.62,0.0,No
TL000025967,T00005810,P00101,Latticini,4,8.29,33.16,0.0,No
TL000025968,T00005810,P00130,Pesce,7,64.47,451.3,0.0,No
TL000025969,T00005810,P00251,Vino,3,104.21,312.62,0.0,No
TL000025970,T00005811,P00072,Vino,2,5.91,11.82,0.0,No
TL000025971,T00005811,P00240,Vino,5,80.52,402.61,0.0,No
TL000025972,T00005811,P00215,Bevande,5,64.41,322.07,0.0,No
TL000025973,T00005811,P00163,Surgelati,4,45.72,182.88,0.0,No
TL000025974,T00005811,P00107,Vino,2,85.03,144.55,0.15,No
TL000025975,T00005812,P00191,Dispensa,3,38.93,110.96,0.05,No
TL000025976,T00005812,P00006,Dispensa,2,90.68,181.36,0.0,No
TL000025977,T00005812,P00007,Ortofrutta,5,103.54,465.94,0.1,No
TL000025978,T00005812,P00101,Latticini,1,6.95,6.95,0.0,No
TL000025979,T00005812,P00213,Vino,3,77.22,231.65,0.0,No
TL000025980,T00005813,P00089,Carni,5,97.6,487.99,0.0,No
TL000025981,T00005814,P00199,Pesce,3,110.9,282.79,0.15,No
TL000025982,T00005814,P00006,Dispensa,4,102.63,410.52,0.0,No
TL000025983,T00005814,P00195,Dispensa,5,7.28,32.75,0.1,No
TL000025984,T00005814,P00026,Carni,3,66.67,200.02,0.0,Yes
TL000025985,T00005814,P00148,Dispensa,4,18.02,72.09,0.0,No
TL000025986,T00005814,P00167,Carni,1,98.63,98.63,0.0,No
TL000025987,T00005815,P00010,Ortofrutta,3,79.05,189.71,0.2,No
TL000025988,T00005815,P00247,Vino,5,67.58,337.92,0.0,No
TL000025989,T00005815,P00249,Bevande,3,97.69,293.07,0.0,No
TL000025990,T00005815,P00042,Carni,6,57.17,274.4,0.2,No
TL000025991,T00005815,P00177,Ortofrutta,6,27.73,166.37,0.0,No
TL000025992,T00005815,P00245,Dispensa,1,109.21,87.36,0.2,No
TL000025993,T00005816,P00044,Surgelati,2,114.04,205.28,0.1,No
TL000025994,T00005816,P00038,Bevande,3,14.82,37.8,0.15,No
TL000025995,T00005816,P00147,Pesce,4,97.74,390.94,0.0,No
TL000025996,T00005816,P00212,Dispensa,3,38.08,114.24,0.0,No
TL000025997,T00005816,P00240,Vino,1,79.54,75.56,0.05,No
TL000025998,T00005816,P00108,Bevande,1,31.46,26.74,0.15,No
TL000025999,T00005816,P00059,Latticini,2,24.74,49.48,0.0,No
TL000026000,T00005817,P00104,Vino,7,84.78,563.81,0.05,No
TL000026001,T00005817,P00055,Surgelati,7,7.19,40.28,0.2,No
TL000026002,T00005817,P00224,Bevande,3,41.6,124.8,0.0,No
TL000026003,T00005817,P00126,Bevande,3,98.76,296.27,0.0,No
TL000026004,T00005818,P00249,Bevande,5,93.36,466.81,0.0,No
TL000026005,T00005818,P00157,Bevande,4,58.03,185.69,0.2,No
TL000026006,T00005818,P00057,Latticini,6,125.85,755.09,0.0,No
TL000026007,T00005818,P00075,Pesce,7,93.69,590.26,0.1,No
TL000026008,T00005818,P00111,Bevande,7,14.36,100.53,0.0,No
TL000026009,T00005818,P00151,Bevande,5,74.16,370.78,0.0,No
TL000026010,T00005818,P00051,Dispensa,3,60.21,180.64,0.0,No
TL000026011,T00005818,P00100,Ortofrutta,1,82.01,82.01,0.0,No
TL000026012,T00005819,P00232,Pesce,5,98.31,466.99,0.05,Yes
TL000026013,T00005820,P00125,Latticini,7,7.29,43.37,0.15,No
TL000026014,T00005820,P00082,Dispensa,4,100.24,380.92,0.05,No
TL000026015,T00005820,P00001,Bevande,2,49.06,88.3,0.1,Yes
TL000026016,T00005821,P00085,Carni,7,50.18,298.57,0.15,Yes
TL000026017,T00005822,P00163,Surgelati,6,43.02,258.09,0.0,No
TL000026018,T00005822,P00120,Carni,3,35.62,96.17,0.1,No
TL000026019,T00005822,P00250,Bevande,7,89.06,623.39,0.0,No
TL000026020,T00005822,P00166,Latticini,3,17.9,45.64,0.15,No
TL000026021,T00005822,P00093,Ortofrutta,2,89.11,160.39,0.1,Yes
TL000026022,T00005822,P00087,Pesce,1,7.83,7.05,0.1,No
TL000026023,T00005823,P00124,Bevande,4,45.62,182.5,0.0,No
TL000026024,T00005823,P00202,Vino,1,107.78,91.61,0.15,No
TL000026025,T00005823,P00259,Pesce,4,13.07,44.43,0.15,No
TL000026026,T00005824,P00169,Carni,7,114.82,763.53,0.05,No
TL000026027,T00005824,P00098,Pesce,4,60.06,240.22,0.0,Yes
TL000026028,T00005824,P00017,Bevande,4,90.39,361.57,0.0,No
TL000026029,T00005824,P00107,Vino,5,91.8,459.0,0.0,No
TL000026030,T00005824,P00218,Ortofrutta,1,5.08,5.08,0.0,No
TL000026031,T00005824,P00235,Vino,7,90.46,506.57,0.2,Yes
TL000026032,T00005825,P00071,Carni,4,5.3,18.04,0.15,No
TL000026033,T00005825,P00192,Dispensa,4,22.24,80.05,0.1,No
TL000026034,T00005825,P00138,Carni,5,61.82,309.1,0.0,No
TL000026035,T00005826,P00254,Latticini,2,85.75,154.35,0.1,No
TL000026036,T00005826,P00016,Bevande,6,6.64,35.86,0.1,No
TL000026037,T00005826,P00041,Bevande,5,11.06,44.24,0.2,No
TL000026038,T00005826,P00215,Bevande,1,72.97,65.67,0.1,No
TL000026039,T00005826,P00091,Ortofrutta,3,100.68,286.95,0.05,No
TL000026040,T00005827,P00203,Bevande,2,7.16,14.32,0.0,No
TL000026041,T00005827,P00115,Carni,4,86.24,275.97,0.2,No
TL000026042,T00005828,P00242,Bevande,7,93.51,654.57,0.0,No
TL000026043,T00005828,P00249,Bevande,3,110.29,281.23,0.15,No
TL000026044,T00005829,P00053,Carni,7,74.22,467.61,0.1,No
TL000026045,T00005829,P00008,Bevande,5,89.58,447.88,0.0,No
TL000026046,T00005829,P00074,Pesce,2,92.81,185.62,0.0,No
TL000026047,T00005829,P00067,Bevande,6,40.2,241.18,0.0,No
TL000026048,T00005829,P00012,Vino,4,52.22,187.99,0.1,No
TL000026049,T00005829,P00190,Bevande,5,85.64,428.21,0.0,No
TL000026050,T00005829,P00012,Vino,6,59.51,285.67,0.2,No
TL000026051,T00005830,P00072,Vino,2,4.79,9.58,0.0,No
TL000026052,T00005830,P00072,Vino,3,5.34,15.21,0.05,No
TL000026053,T00005830,P00122,Pesce,4,61.7,246.8,0.0,No
TL000026054,T00005831,P00219,Vino,3,81.76,233.01,0.05,No
TL000026055,T00005832,P00173,Vino,5,89.79,448.96,0.0,No
TL000026056,T00005832,P00101,Latticini,2,8.64,14.68,0.15,No
TL000026057,T00005833,P00079,Vino,2,69.14,131.38,0.05,No
TL000026058,T00005833,P00192,Dispensa,6,21.91,131.48,0.0,No
TL000026059,T00005833,P00118,Dispensa,6,95.98,489.51,0.15,No
TL000026060,T00005834,P00002,Dispensa,6,54.29,276.87,0.15,Yes
TL000026061,T00005834,P00217,Vino,5,79.64,398.22,0.0,No
TL000026062,T00005834,P00147,Pesce,1,93.56,93.56,0.0,No
TL000026063,T00005835,P00005,Carni,1,79.52,79.52,0.0,No
TL000026064,T00005835,P00161,Vino,6,46.2,221.74,0.2,No
TL000026065,T00005835,P00179,Ortofrutta,4,3.49,12.55,0.1,No
TL000026066,T00005835,P00123,Carni,2,86.43,146.92,0.15,No
TL000026067,T00005835,P00024,Vino,5,88.1,352.41,0.2,No
TL000026068,T00005836,P00172,Surgelati,2,24.04,48.08,0.0,No
TL000026069,T00005836,P00097,Pesce,3,13.98,41.94,0.0,No
TL000026070,T00005836,P00073,Ortofrutta,4,41.16,156.41,0.05,No
TL000026071,T00005837,P00085,Carni,5,54.72,232.56,0.15,No
TL000026072,T00005837,P00104,Vino,7,86.31,604.16,0.0,No
TL000026073,T00005837,P00084,Surgelati,1,11.59,10.43,0.1,No
TL000026074,T00005837,P00070,Vino,4,62.32,249.28,0.0,No
TL000026075,T00005837,P00158,Carni,6,24.15,144.91,0.0,No
TL000026076,T00005838,P00235,Vino,7,105.0,735.01,0.0,No
TL000026077,T00005838,P00201,Vino,1,29.54,25.11,0.15,No
TL000026078,T00005838,P00184,Ortofrutta,3,67.73,203.18,0.0,No
TL000026079,T00005838,P00056,Carni,3,95.22,285.65,0.0,No
TL000026080,T00005839,P00259,Pesce,7,11.93,79.33,0.05,No
TL000026081,T00005839,P00063,Carni,7,51.62,307.11,0.15,No
TL000026082,T00005840,P00232,Pesce,5,113.97,569.85,0.0,No
TL000026083,T00005840,P00070,Vino,2,50.71,101.42,0.0,No
TL000026084,T00005841,P00187,Vino,1,64.56,64.56,0.0,No
TL000026085,T00005842,P00252,Dispensa,6,95.71,574.25,0.0,No
TL000026086,T00005842,P00095,Pesce,1,80.23,64.18,0.2,No
TL000026087,T00005842,P00105,Latticini,3,25.43,64.85,0.15,No
TL000026088,T00005842,P00143,Pesce,4,21.33,76.79,0.1,Yes
TL000026089,T00005842,P00093,Ortofrutta,7,98.67,552.53,0.2,No
TL000026090,T00005842,P00214,Vino,4,61.3,196.18,0.2,No
TL000026091,T00005842,P00255,Latticini,4,59.11,236.42,0.0,No
TL000026092,T00005842,P00223,Surgelati,6,10.4,62.42,0.0,No
TL000026093,T00005843,P00065,Pesce,6,52.67,268.61,0.15,No
TL000026094,T00005843,P00233,Carni,6,16.26,97.56,0.0,No
TL000026095,T00005843,P00145,Bevande,4,13.55,54.19,0.0,No
TL000026096,T00005843,P00054,Ortofrutta,6,52.95,270.06,0.15,No
TL000026097,T00005844,P00052,Carni,3,99.61,298.84,0.0,No
TL000026098,T00005844,P00129,Vino,4,84.53,338.11,0.0,No
TL000026099,T00005845,P00121,Carni,6,4.42,21.19,0.2,No
TL000026100,T00005845,P00013,Pesce,5,48.36,241.78,0.0,No
TL000026101,T00005846,P00114,Pesce,1,57.31,57.31,0.0,No
TL000026102,T00005846,P00159,Vino,7,52.75,332.3,0.1,No
TL000026103,T00005846,P00172,Surgelati,3,24.31,72.92,0.0,No
TL000026104,T00005846,P00241,Ortofrutta,6,19.91,119.43,0.0,Yes
TL000026105,T00005847,P00158,Carni,1,23.9,20.32,0.15,No
TL000026106,T00005847,P00082,Dispensa,1,118.26,106.43,0.1,No
TL000026107,T00005847,P00129,Vino,1,87.88,83.49,0.05,No
TL000026108,T00005847,P00078,Bevande,1,108.7,108.7,0.0,No
TL000026109,T00005847,P00254,Latticini,4,70.74,282.96,0.0,No
TL000026110,T00005847,P00100,Ortofrutta,7,74.9,524.32,0.0,No
TL000026111,T00005848,P00069,Bevande,5,20.83,104.17,0.0,No
TL000026112,T00005848,P00123,Carni,3,89.99,269.98,0.0,No
TL000026113,T00005848,P00184,Ortofrutta,2,79.31,134.82,0.15,No
TL000026114,T00005848,P00120,Carni,4,29.81,101.35,0.15,No
TL000026115,T00005848,P00235,Vino,4,107.22,428.88,0.0,No
TL000026116,T00005848,P00257,Carni,4,63.78,229.6,0.1,No
TL000026117,T00005849,P00210,Dispensa,3,17.85,53.55,0.0,No
TL000026118,T00005849,P00059,Latticini,6,25.79,123.79,0.2,No
TL000026119,T00005849,P00140,Bevande,5,64.1,320.5,0.0,No
TL000026120,T00005850,P00063,Carni,5,54.8,260.29,0.05,No
TL000026121,T00005850,P00153,Carni,7,85.92,541.29,0.1,No
TL000026122,T00005851,P00062,Vino,1,86.08,86.08,0.0,No
TL000026123,T00005852,P00117,Pesce,7,45.24,316.67,0.0,No
TL000026124,T00005853,P00236,Bevande,6,91.88,551.3,0.0,No
TL000026125,T00005853,P00077,Ortofrutta,2,83.49,166.98,0.0,No
TL000026126,T00005853,P00132,Ortofrutta,2,91.01,145.62,0.2,No
TL000026127,T00005854,P00098,Pesce,6,69.8,418.8,0.0,No
TL000026128,T00005854,P00255,Latticini,4,61.78,234.76,0.05,No
TL000026129,T00005855,P00055,Surgelati,6,7.11,42.68,0.0,No
TL000026130,T00005855,P00088,Pesce,5,89.29,446.46,0.0,No
TL000026131,T00005855,P00207,Vino,3,7.61,22.84,0.0,No
TL000026132,T00005855,P00176,Dispensa,5,58.22,291.12,0.0,No
TL000026133,T00005855,P00003,Bevande,4,46.62,149.19,0.2,No
TL000026134,T00005855,P00175,Carni,7,97.63,580.88,0.15,No
TL000026135,T00005855,P00153,Carni,7,79.39,500.17,0.1,No
TL000026136,T00005855,P00140,Bevande,2,72.05,136.89,0.05,No
TL000026137,T00005856,P00231,Latticini,1,5.41,5.41,0.0,No
TL000026138,T00005857,P00097,Pesce,2,14.81,23.69,0.2,No
TL000026139,T00005857,P00215,Bevande,7,66.39,441.5,0.05,No
TL000026140,T00005857,P00123,Carni,1,94.74,85.26,0.1,No
TL000026141,T00005857,P00048,Carni,5,37.21,167.43,0.1,No
TL000026142,T00005857,P00124,Bevande,1,49.92,42.44,0.15,Yes
TL000026143,T00005857,P00189,Bevande,3,31.31,89.22,0.05,No
TL000026144,T00005858,P00256,Bevande,2,9.44,16.98,0.1,Yes
TL000026145,T00005858,P00092,Bevande,2,51.64,92.95,0.1,No
TL000026146,T00005859,P00037,Bevande,1,87.64,83.26,0.05,No
TL000026147,T00005859,P00124,Bevande,2,41.38,78.62,0.05,No
TL000026148,T00005859,P00241,Ortofrutta,1,20.43,17.37,0.15,No
TL000026149,T00005859,P00096,Latticini,4,20.82,66.62,0.2,No
TL000026150,T00005859,P00167,Carni,7,103.88,727.15,0.0,No
TL000026151,T00005860,P00020,Bevande,2,1.85,3.15,0.15,No
TL000026152,T00005860,P00086,Carni,3,74.23,189.28,0.15,No
TL000026153,T00005860,P00015,Dispensa,7,100.85,635.34,0.1,No
TL000026154,T00005860,P00198,Latticini,6,124.45,746.73,0.0,No
TL000026155,T00005860,P00216,Latticini,6,28.18,135.24,0.2,No
TL000026156,T00005861,P00087,Pesce,7,7.25,50.74,0.0,No
TL000026157,T00005861,P00205,Surgelati,1,37.46,29.97,0.2,No
TL000026158,T00005861,P00195,Dispensa,4,7.53,25.6,0.15,No
TL000026159,T00005861,P00001,Bevande,1,58.99,47.19,0.2,Yes
TL000026160,T00005861,P00157,Bevande,4,52.55,210.2,0.0,No
TL000026161,T00005861,P00057,Latticini,5,98.6,419.05,0.15,No
TL000026162,T00005861,P00107,Vino,7,96.62,676.34,0.0,No
TL000026163,T00005861,P00157,Bevande,6,61.81,315.22,0.15,Yes
TL000026164,T00005862,P00223,Surgelati,7,10.9,76.28,0.0,No
TL000026165,T00005862,P00170,Dispensa,3,79.35,202.34,0.15,No
TL000026166,T00005862,P00124,Bevande,5,39.42,167.54,0.15,No
TL000026167,T00005863,P00012,Vino,1,55.91,55.91,0.0,Yes
TL000026168,T00005863,P00195,Dispensa,7,7.52,52.63,0.0,No
TL000026169,T00005863,P00166,Latticini,3,17.14,48.85,0.05,Yes
TL000026170,T00005863,P00072,Vino,2,5.48,10.95,0.0,No
TL000026171,T00005863,P00120,Carni,7,31.69,188.55,0.15,No
TL000026172,T00005863,P00023,Ortofrutta,5,78.79,334.84,0.15,No
TL000026173,T00005863,P00002,Dispensa,6,55.71,334.25,0.0,No
TL000026174,T00005863,P00073,Ortofrutta,6,34.06,173.71,0.15,No
TL000026175,T00005864,P00202,Vino,6,110.05,660.32,0.0,No
TL000026176,T00005864,P00208,Pesce,3,71.08,191.92,0.1,No
TL000026177,T00005865,P00207,Vino,1,8.19,8.19,0.0,No
TL000026178,T00005865,P00125,Latticini,7,8.46,47.38,0.2,No
TL000026179,T00005865,P00159,Vino,7,43.78,306.45,0.0,No
TL000026180,T00005865,P00118,Dispensa,6,83.25,499.52,0.0,No
TL000026181,T00005866,P00239,Ortofrutta,4,23.98,86.33,0.1,No
TL000026182,T00005866,P00131,Surgelati,7,1.52,9.07,0.15,No
TL000026183,T00005866,P00088,Pesce,1,100.65,85.55,0.15,No
TL000026184,T00005866,P00159,Vino,2,53.67,107.35,0.0,No
TL000026185,T00005866,P00017,Bevande,2,84.58,169.15,0.0,No
TL000026186,T00005866,P00087,Pesce,3,6.18,18.55,0.0,Yes
TL000026187,T00005866,P00096,Latticini,3,17.93,53.78,0.0,No
TL000026188,T00005866,P00253,Dispensa,6,18.89,113.34,0.0,No
TL000026189,T00005867,P00252,Dispensa,7,95.95,537.3,0.2,No
TL000026190,T00005867,P00169,Carni,2,103.86,207.71,0.0,No
TL000026191,T00005867,P00211,Carni,6,43.26,259.56,0.0,No
TL000026192,T00005867,P00084,Surgelati,4,10.71,42.84,0.0,No
TL000026193,T00005867,P00248,Dispensa,2,84.9,135.84,0.2,No
TL000026194,T00005867,P00189,Bevande,4,35.62,113.97,0.2,No
TL000026195,T00005867,P00152,Pesce,1,93.33,93.33,0.0,No
TL000026196,T00005868,P00167,Carni,3,101.16,303.48,0.0,No
TL000026197,T00005868,P00187,Vino,1,64.66,61.43,0.05,No
TL000026198,T00005868,P00129,Vino,4,99.62,318.79,0.2,No
TL000026199,T00005868,P00165,Dispensa,4,8.92,35.68,0.0,No
TL000026200,T00005868,P00038,Bevande,3,12.86,36.66,0.05,No
TL000026201,T00005868,P00008,Bevande,2,77.99,140.39,0.1,Yes
TL000026202,T00005869,P00031,Ortofrutta,6,44.09,251.29,0.05,No
TL000026203,T00005869,P00201,Vino,4,29.92,119.7,0.0,No
TL000026204,T00005869,P00093,Ortofrutta,3,84.34,253.01,0.0,No
TL000026205,T00005869,P00250,Bevande,7,76.47,535.29,0.0,No
TL000026206,T00005869,P00114,Pesce,1,64.78,64.78,0.0,No
TL000026207,T00005869,P00046,Latticini,7,70.09,392.52,0.2,No
TL000026208,T00005869,P00016,Bevande,1,7.24,7.24,0.0,No
TL000026209,T00005869,P00041,Bevande,2,10.62,19.12,0.1,No
TL000026210,T00005870,P00217,Vino,6,97.51,555.81,0.05,No
TL000026211,T00005870,P00003,Bevande,5,41.08,195.13,0.05,No
TL000026212,T00005871,P00208,Pesce,3,56.02,168.07,0.0,No
TL000026213,T00005871,P00029,Latticini,2,109.09,218.18,0.0,No
TL000026214,T00005871,P00049,Vino,6,111.22,667.3,0.0,Yes
TL000026215,T00005871,P00210,Dispensa,7,21.81,145.04,0.05,No
TL000026216,T00005872,P00011,Surgelati,1,44.47,44.47,0.0,No
TL000026217,T00005872,P00042,Carni,4,52.22,208.88,0.0,Yes
TL000026218,T00005872,P00152,Pesce,1,91.65,77.9,0.15,No
TL000026219,T00005872,P00100,Ortofrutta,4,82.19,263.02,0.2,No
TL000026220,T00005873,P00254,Latticini,6,71.52,364.73,0.15,No
TL000026221,T00005873,P00005,Carni,6,71.98,431.88,0.0,No
TL000026222,T00005873,P00049,Vino,3,96.7,290.1,0.0,No
TL000026223,T00005873,P00226,Vino,4,11.44,38.88,0.15,No
TL000026224,T00005873,P00023,Ortofrutta,4,74.05,296.2,0.0,No
TL000026225,T00005873,P00164,Bevande,6,114.38,651.96,0.05,No
TL000026226,T00005874,P00054,Ortofrutta,1,61.72,61.72,0.0,No
TL000026227,T00005874,P00157,Bevande,6,52.55,283.77,0.1,No
TL000026228,T00005874,P00214,Vino,2,67.74,135.47,0.0,No
TL000026229,T00005874,P00079,Vino,5,65.93,329.66,0.0,No
TL000026230,T00005874,P00192,Dispensa,3,23.49,66.95,0.05,No
TL000026231,T00005874,P00246,Pesce,2,32.68,65.35,0.0,Yes
TL000026232,T00005875,P00045,Pesce,1,62.99,62.99,0.0,No
TL000026233,T00005875,P00197,Vino,2,92.33,147.72,0.2,No
TL000026234,T00005875,P00255,Latticini,5,47.23,236.14,0.0,No
TL000026235,T00005875,P00061,Ortofrutta,7,17.29,121.05,0.0,No
TL000026236,T00005875,P00232,Pesce,3,100.12,300.35,0.0,No
TL000026237,T00005875,P00168,Latticini,5,73.22,292.86,0.2,No
TL000026238,T00005875,P00040,Bevande,4,63.04,252.17,0.0,No
TL000026239,T00005875,P00228,Carni,3,10.16,30.49,0.0,No
TL000026240,T00005876,P00074,Pesce,5,80.7,403.49,0.0,Yes
TL000026241,T00005876,P00237,Vino,6,77.91,397.35,0.15,No
TL000026242,T00005876,P00047,Dispensa,6,23.69,120.82,0.15,No
TL000026243,T00005876,P00155,Dispensa,3,2.68,8.03,0.0,Yes
TL000026244,T00005876,P00120,Carni,2,38.15,76.29,0.0,No
TL000026245,T00005877,P00010,Ortofrutta,3,74.71,212.92,0.05,No
TL000026246,T00005877,P00191,Dispensa,7,32.63,194.13,0.15,No
TL000026247,T00005877,P00195,Dispensa,6,8.42,50.53,0.0,No
TL000026248,T00005877,P00241,Ortofrutta,3,19.35,52.25,0.1,No
TL000026249,T00005877,P00221,Surgelati,7,50.8,355.58,0.0,No
TL000026250,T00005877,P00165,Dispensa,1,7.75,6.2,0.2,Yes
TL000026251,T00005877,P00228,Carni,5,9.59,47.93,0.0,No
TL000026252,T00005877,P00028,Dispensa,1,70.54,70.54,0.0,Yes
TL000026253,T00005878,P00139,Ortofrutta,2,12.91,23.25,0.1,No
TL000026254,T00005878,P00086,Carni,5,67.71,321.64,0.05,No
TL000026255,T00005878,P00059,Latticini,1,25.26,25.26,0.0,No
TL000026256,T00005879,P00102,Bevande,6,76.05,456.3,0.0,No
TL000026257,T00005880,P00134,Ortofrutta,4,72.58,275.82,0.05,Yes
TL000026258,T00005880,P00164,Bevande,3,99.85,299.55,0.0,No
TL000026259,T00005880,P00163,Surgelati,6,48.59,262.38,0.1,No
TL000026260,T00005880,P00072,Vino,2,5.05,9.09,0.1,No
TL000026261,T00005880,P00107,Vino,4,100.14,400.55,0.0,Yes
TL000026262,T00005881,P00136,Bevande,4,55.42,221.7,0.0,No
TL000026263,T00005881,P00083,Vino,2,99.5,199.01,0.0,No
TL000026264,T00005881,P00051,Dispensa,6,70.29,379.55,0.1,No
TL000026265,T00005881,P00171,Carni,3,15.56,39.68,0.15,No
TL000026266,T00005881,P00167,Carni,7,94.97,631.54,0.05,No
TL000026267,T00005881,P00195,Dispensa,5,9.4,39.97,0.15,No
TL000026268,T00005881,P00206,Pesce,1,115.13,115.13,0.0,No
TL000026269,T00005881,P00068,Latticini,3,27.52,82.55,0.0,No
TL000026270,T00005882,P00109,Vino,7,47.18,330.24,0.0,No
TL000026271,T00005882,P00220,Surgelati,4,5.04,20.16,0.0,No
TL000026272,T00005883,P00207,Vino,7,7.26,43.21,0.15,No
TL000026273,T00005883,P00029,Latticini,2,112.44,191.15,0.15,No
TL000026274,T00005883,P00191,Dispensa,1,36.55,36.55,0.0,No
TL000026275,T00005884,P00232,Pesce,3,108.95,326.86,0.0,No
TL000026276,T00005884,P00132,Ortofrutta,2,84.2,168.4,0.0,No
TL000026277,T00005885,P00080,Latticini,4,99.09,396.37,0.0,No
TL000026278,T00005886,P00082,Dispensa,3,97.63,292.9,0.0,No
TL000026279,T00005886,P00179,Ortofrutta,3,3.89,11.68,0.0,No
TL000026280,T00005886,P00212,Dispensa,7,40.9,286.3,0.0,No
TL000026281,T00005886,P00011,Surgelati,3,47.06,141.18,0.0,No
TL000026282,T00005886,P00185,Bevande,3,36.56,87.73,0.2,No
TL000026283,T00005886,P00175,Carni,3,101.27,273.42,0.1,No
TL000026284,T00005886,P00082,Dispensa,2,127.16,254.33,0.0,No
TL000026285,T00005886,P00255,Latticini,2,58.12,110.44,0.05,No
TL000026286,T00005887,P00076,Pesce,4,26.12,88.79,0.15,No
TL000026287,T00005887,P00063,Carni,7,49.55,329.53,0.05,No
TL000026288,T00005888,P00085,Carni,4,46.55,158.29,0.15,No
TL000026289,T00005888,P00173,Vino,4,106.93,427.71,0.0,No
TL000026290,T00005888,P00190,Bevande,6,103.17,526.15,0.15,No
TL000026291,T00005888,P00091,Ortofrutta,2,86.65,164.64,0.05,No
TL000026292,T00005888,P00079,Vino,6,64.21,366.02,0.05,Yes
TL000026293,T00005888,P00187,Vino,5,55.72,250.76,0.1,No
TL000026294,T00005889,P00043,Vino,4,59.04,236.14,0.0,No
TL000026295,T00005889,P00022,Vino,1,100.05,100.05,0.0,Yes
TL000026296,T00005890,P00238,Dispensa,7,10.67,70.93,0.05,No
TL000026297,T00005890,P00060,Dispensa,5,97.88,489.39,0.0,No
TL000026298,T00005890,P00257,Carni,6,66.78,360.63,0.1,No
TL000026299,T00005890,P00156,Carni,5,102.56,410.23,0.2,Yes
TL000026300,T00005891,P00153,Carni,3,78.54,235.62,0.0,No
TL000026301,T00005891,P00091,Ortofrutta,3,107.96,307.69,0.05,No
TL000026302,T00005891,P00064,Bevande,3,62.07,186.2,0.0,No
TL000026303,T00005891,P00177,Ortofrutta,1,27.91,27.91,0.0,No
TL000026304,T00005891,P00114,Pesce,1,65.38,58.84,0.1,No
TL000026305,T00005891,P00175,Carni,5,97.79,415.62,0.15,No
TL000026306,T00005892,P00124,Bevande,3,40.98,98.35,0.2,No
TL000026307,T00005893,P00040,Bevande,6,56.65,339.9,0.0,No
TL000026308,T00005893,P00128,Bevande,3,5.37,16.11,0.0,No
TL000026309,T00005893,P00223,Surgelati,5,12.28,61.39,0.0,No
TL000026310,T00005893,P00089,Carni,2,92.15,184.3,0.0,No
TL000026311,T00005893,P00108,Bevande,7,38.83,271.78,0.0,No
TL000026312,T00005893,P00082,Dispensa,7,97.28,646.89,0.05,No
TL000026313,T00005893,P00068,Latticini,7,28.18,197.29,0.0,No
TL000026314,T00005894,P00126,Bevande,3,82.3,246.91,0.0,Yes
TL000026315,T00005894,P00107,Vino,7,84.73,593.08,0.0,No
TL000026316,T00005894,P00249,Bevande,4,114.01,410.44,0.1,No
TL000026317,T00005894,P00138,Carni,3,68.61,185.25,0.1,No
TL000026318,T00005894,P00126,Bevande,3,98.88,252.14,0.15,Yes
TL000026319,T00005894,P00051,Dispensa,4,63.86,255.44,0.0,No
TL000026320,T00005894,P00046,Latticini,4,82.14,279.28,0.15,No
