TransactionId,TransactionDateTime,StoreId,ContactId,AnonymousShopperId,Amount,Date,PaymentMethod,BasketSize,IsPromo,Channel
T00007474,2025-12-09 05:00:00,ST012,CT000919,,1178.92,2025-12-09,Invoice,3,No,InStore
T00007475,2025-06-21 17:00:00,ST009,CT001437,,1147.21,2025-06-21,Card,8,No,InStore
T00007476,2025-03-10 16:00:00,ST019,CT001112,,468.93,2025-03-10,Cash,2,Yes,InStore
T00007477,2025-04-07 09:00:00,ST009,CT000547,,141.71,2025-04-07,Card,1,No,InStore
T00007478,2025-03-09 21:00:00,ST003,CT001488,,269.07,2025-03-09,Card,1,No,InStore
T00007479,2025-01-24 06:00:00,ST022,,AN000002,1116.03,2025-01-24,Card,8,No,InStore
T00007480,2025-07-17 23:00:00,ST003,,AN000720,1798.41,2025-07-17,Invoice,8,No,InStore
T00007481,2025-10-30 01:00:00,ST011,CT001110,,2958.7,2025-10-30,Card,8,No,Online
T00007482,2025-11-13 06:00:00,ST010,CT000983,,542.41,2025-11-13,Card,6,No,InStore
T00007483,2025-08-08 14:00:00,ST020,,AN000372,1118.65,2025-08-08,Card,7,No,Online
T00007484,2025-06-15 17:00:00,ST014,CT000638,,1970.02,2025-06-15,Card,7,No,InStore
T00007485,2025-08-03 20:00:00,ST001,CT000591,,548.79,2025-08-03,Card,2,Yes,InStore
T00007486,2025-10-26 18:00:00,ST006,,AN000132,990.07,2025-10-26,Card,5,Yes,InStore
T00007487,2025-04-25 03:00:00,ST013,CT001027,,104.11,2025-04-25,Card,1,No,InStore
T00007488,2025-02-22 20:00:00,ST002,CT001244,,192.94,2025-02-22,Card,1,No,InStore
T00007489,2025-07-30 15:00:00,ST002,CT001095,,1127.78,2025-07-30,Card,4,No,InStore
T00007490,2025-08-14 02:00:00,ST014,CT000898,,1924.29,2025-08-14,Invoice,6,No,Click&Collect
T00007491,2025-02-03 12:00:00,ST017,CT000749,,611.39,2025-02-03,Card,4,No,InStore
T00007492,2025-03-12 00:00:00,ST017,CT000816,,1454.58,2025-03-12,Card,7,No,InStore
T00007493,2025-01-17 23:00:00,ST020,CT001399,,1388.9,2025-01-17,Invoice,7,Yes,InStore
T00007494,2026-01-17 13:00:00,ST019,CT001209,,1201.7,2026-01-17,Invoice,7,No,InStore
T00007495,2025-07-12 06:00:00,ST015,CT000693,,1843.31,2025-07-12,Card,8,No,InStore
T00007496,2026-01-17 02:00:00,ST003,,AN000169,1205.84,2026-01-17,Card,3,No,InStore
T00007497,2025-07-23 01:00:00,ST020,,AN000414,845.19,2025-07-23,Cash,3,No,InStore
T00007498,2025-10-26 04:00:00,ST013,CT001104,,1360.73,2025-10-26,Card,5,No,InStore
T00007499,2025-12-14 00:00:00,ST003,CT001466,,1707.01,2025-12-14,Cash,6,No,Online
T00007500,2025-08-26 11:00:00,ST012,,AN000285,1930.49,2025-08-26,Card,7,Yes,InStore
T00007501,2026-01-11 23:00:00,ST011,,AN000598,552.21,2026-01-11,Cash,1,No,InStore
T00007502,2025-12-19 01:00:00,ST021,CT000289,,709.64,2025-12-19,Card,3,No,Online
T00007503,2025-12-16 03:00:00,ST007,,AN000420,81.95,2025-12-16,Card,1,Yes,InStore
T00007504,2025-05-05 02:00:00,ST009,CT001354,,791.09,2025-05-05,Card,2,No,Online
T00007505,2025-10-20 13:00:00,ST012,CT001354,,2187.75,2025-10-20,Card,8,No,InStore
T00007506,2025-09-28 04:00:00,ST013,CT000144,,342.57,2025-09-28,Card,1,No,InStore
T00007507,2025-02-24 00:00:00,ST020,,AN000422,961.53,2025-02-24,Card,4,No,InStore
T00007508,2025-03-21 23:00:00,ST022,CT000007,,517.71,2025-03-21,Cash,4,No,Online
T00007509,2025-08-27 13:00:00,ST001,CT000502,,223.02,2025-08-27,Card,2,No,InStore
T00007510,2025-11-24 01:00:00,ST016,CT000138,,314.04,2025-11-24,Card,4,No,InStore
T00007511,2025-11-25 14:00:00,ST017,CT000639,,178.48,2025-11-25,Card,3,No,InStore
T00007512,2025-07-27 06:00:00,ST008,,AN000697,982.05,2025-07-27,Card,7,No,InStore
T00007513,2025-04-25 11:00:00,ST007,CT000015,,788.6,2025-04-25,Cash,3,No,InStore
T00007514,2026-01-10 22:00:00,ST014,CT000568,,470.94,2026-01-10,Card,1,Yes,InStore
T00007515,2025-03-19 02:00:00,ST003,CT000910,,1112.38,2025-03-19,Card,5,No,InStore
T00007516,2025-10-03 12:00:00,ST009,CT000703,,473.17,2025-10-03,Invoice,4,No,Online
T00007517,2025-07-14 14:00:00,ST013,,AN000781,551.43,2025-07-14,Invoice,3,No,InStore
T00007518,2025-02-22 23:00:00,ST001,CT000028,,1515.26,2025-02-22,Card,4,No,InStore
T00007519,2026-01-06 00:00:00,ST019,CT000012,,522.11,2026-01-06,Card,4,No,InStore
T00007520,2025-03-24 21:00:00,ST011,CT001371,,2335.41,2025-03-24,Card,8,No,InStore
T00007521,2025-09-23 18:00:00,ST015,CT001480,,1.63,2025-09-23,Card,1,Yes,InStore
T00007522,2025-12-09 23:00:00,ST003,,AN000609,1652.24,2025-12-09,Cash,4,No,InStore
T00007523,2025-04-24 09:00:00,ST015,,AN000098,1817.43,2025-04-24,Card,3,Yes,Click&Collect
T00007524,2025-01-13 12:00:00,ST017,CT000040,,211.77,2025-01-13,Card,3,No,InStore
T00007525,2025-07-24 02:00:00,ST013,CT000908,,1465.79,2025-07-24,Invoice,7,No,InStore
T00007526,2025-03-01 17:00:00,ST001,CT001052,,1107.8,2025-03-01,Invoice,7,No,InStore
T00007527,2025-01-06 18:00:00,ST010,CT001102,,1030.13,2025-01-06,Card,7,Yes,Online
T00007528,2025-03-25 16:00:00,ST006,,AN000254,1397.7,2025-03-25,Card,5,No,InStore
T00007529,2025-12-04 23:00:00,ST003,CT001369,,1084.34,2025-12-04,Card,7,No,InStore
T00007530,2025-06-09 12:00:00,ST012,CT000801,,802.79,2025-06-09,Card,3,No,InStore
T00007531,2025-01-18 07:00:00,ST013,,AN000775,75.43,2025-01-18,Card,2,No,InStore
T00007532,2025-10-22 19:00:00,ST017,CT000244,,929.06,2025-10-22,Invoice,8,No,InStore
T00007533,2025-03-20 20:00:00,ST005,CT000233,,618.05,2025-03-20,Card,6,Yes,InStore
T00007534,2025-05-04 14:00:00,ST021,CT000731,,271.55,2025-05-04,Card,2,Yes,InStore
T00007535,2025-05-07 15:00:00,ST013,,AN000706,1793.33,2025-05-07,Invoice,8,Yes,Online
T00007536,2025-09-22 10:00:00,ST020,CT000643,,1944.15,2025-09-22,Card,7,No,InStore
T00007537,2025-08-13 14:00:00,ST008,CT000696,,686.53,2025-08-13,Cash,5,No,InStore
T00007538,2025-12-04 00:00:00,ST016,,AN000073,110.66,2025-12-04,Cash,2,Yes,InStore
T00007539,2025-01-03 09:00:00,ST010,CT000155,,1507.53,2025-01-03,Card,6,Yes,InStore
T00007540,2025-11-22 17:00:00,ST006,CT000212,,1622.69,2025-11-22,Invoice,7,No,Online
T00007541,2025-05-08 19:00:00,ST015,CT000689,,1067.99,2025-05-08,Cash,3,No,InStore
T00007542,2025-04-18 12:00:00,ST009,,AN000440,1945.68,2025-04-18,Card,7,No,InStore
T00007543,2025-07-17 11:00:00,ST013,CT001386,,931.81,2025-07-17,Cash,4,Yes,InStore
T00007544,2025-12-21 12:00:00,ST013,CT001277,,271.51,2025-12-21,Card,3,Yes,InStore
T00007545,2025-05-27 22:00:00,ST020,CT000719,,1016.25,2025-05-27,Card,3,No,InStore
T00007546,2025-06-07 21:00:00,ST002,CT000669,,1205.74,2025-06-07,Card,5,No,InStore
T00007547,2025-08-27 16:00:00,ST020,,AN000190,752.57,2025-08-27,Card,6,No,Online
T00007548,2025-09-19 09:00:00,ST013,,AN000164,843.23,2025-09-19,Cash,4,No,InStore
T00007549,2025-11-04 01:00:00,ST001,,AN000716,2168.2,2025-11-04,Card,7,No,InStore
T00007550,2025-06-30 06:00:00,ST021,CT000189,,1231.46,2025-06-30,Card,4,No,InStore
T00007551,2026-01-30 23:00:00,ST007,CT000461,,106.46,2026-01-30,Card,3,Yes,Click&Collect
T00007552,2025-07-05 18:00:00,ST001,CT001143,,1086.59,2025-07-05,Invoice,2,No,InStore
T00007553,2025-07-30 20:00:00,ST010,CT000821,,693.69,2025-07-30,Cash,5,No,InStore
T00007554,2025-04-21 07:00:00,ST001,CT001201,,1601.47,2025-04-21,Cash,6,No,InStore
T00007555,2025-11-05 21:00:00,ST003,CT000803,,1384.23,2025-11-05,Card,8,No,Click&Collect
T00007556,2025-03-12 15:00:00,ST021,,AN000188,2367.97,2025-03-12,Card,8,No,InStore
T00007557,2025-07-22 04:00:00,ST001,,AN000308,1063.83,2025-07-22,Card,6,No,InStore
T00007558,2025-12-20 13:00:00,ST012,CT001300,,1024.99,2025-12-20,Invoice,7,No,Online
T00007559,2025-05-23 11:00:00,ST007,,AN000608,299.08,2025-05-23,Card,2,No,InStore
T00007560,2025-11-01 19:00:00,ST007,CT001193,,1928.05,2025-11-01,Invoice,8,No,InStore
T00007561,2026-01-07 09:00:00,ST006,,AN000347,668.01,2026-01-07,Invoice,3,Yes,InStore
T00007562,2025-03-18 12:00:00,ST007,,AN000341,1241.07,2025-03-18,Card,7,Yes,InStore
T00007563,2025-02-28 23:00:00,ST012,,AN000064,1166.78,2025-02-28,Card,5,Yes,InStore
T00007564,2025-02-20 16:00:00,ST016,CT000477,,446.91,2025-02-20,Invoice,2,No,InStore
T00007565,2025-11-22 14:00:00,ST019,CT000034,,1755.47,2025-11-22,Cash,7,Yes,InStore
T00007566,2025-10-17 08:00:00,ST008,CT000452,,797.04,2025-10-17,Invoice,4,No,InStore
T00007567,2025-11-21 06:00:00,ST004,CT001001,,394.86,2025-11-21,Card,3,No,InStore
T00007568,2025-06-20 05:00:00,ST005,,AN000071,1042.45,2025-06-20,Card,6,No,InStore
T00007569,2025-02-16 21:00:00,ST020,CT001258,,203.23,2025-02-16,Card,2,No,InStore
T00007570,2025-11-10 16:00:00,ST013,CT000185,,1089.78,2025-11-10,Card,4,No,InStore
T00007571,2025-12-01 06:00:00,ST016,CT000901,,537.0,2025-12-01,Card,5,No,InStore
T00007572,2025-03-27 22:00:00,ST020,CT001328,,883.41,2025-03-27,Card,6,No,Online
T00007573,2025-04-20 04:00:00,ST017,,AN000820,287.52,2025-04-20,Cash,1,No,InStore
T00007574,2026-01-22 00:00:00,ST010,CT000755,,1147.0,2026-01-22,Card,7,No,InStore
T00007575,2025-04-21 15:00:00,ST018,CT001207,,722.93,2025-04-21,Card,1,No,InStore
T00007576,2025-10-13 03:00:00,ST010,CT000553,,256.06,2025-10-13,Card,2,No,InStore
T00007577,2025-12-25 14:00:00,ST021,,AN000860,1066.18,2025-12-25,Card,5,No,InStore
T00007578,2025-04-04 19:00:00,ST004,CT000729,,1124.35,2025-04-04,Card,8,No,InStore
T00007579,2025-07-28 18:00:00,ST012,CT000345,,622.94,2025-07-28,Cash,4,No,InStore
T00007580,2025-06-29 03:00:00,ST012,CT001321,,1704.3,2025-06-29,Card,7,No,InStore
T00007581,2025-05-28 02:00:00,ST020,CT000159,,282.51,2025-05-28,Cash,1,No,Online
T00007582,2025-04-24 03:00:00,ST008,,AN000703,1229.03,2025-04-24,Cash,6,No,InStore
T00007583,2025-12-24 15:00:00,ST001,CT001312,,993.66,2025-12-24,Card,5,No,Click&Collect
T00007584,2025-10-20 19:00:00,ST017,CT000981,,50.77,2025-10-20,Card,1,No,InStore
T00007585,2025-09-14 01:00:00,ST015,CT001101,,1403.74,2025-09-14,Card,5,No,InStore
T00007586,2025-07-13 23:00:00,ST022,CT000606,,1210.16,2025-07-13,Card,7,Yes,InStore
T00007587,2025-12-24 07:00:00,ST009,,AN000193,346.64,2025-12-24,Card,6,No,InStore
T00007588,2025-10-20 09:00:00,ST003,CT000614,,2594.01,2025-10-20,Card,6,Yes,InStore
T00007589,2025-10-10 02:00:00,ST001,,AN000653,646.34,2025-10-10,Card,3,No,InStore
T00007590,2025-10-19 16:00:00,ST012,,AN000026,1730.77,2025-10-19,Card,6,No,Online
T00007591,2026-02-11 13:00:00,ST004,CT000906,,1168.02,2026-02-11,Invoice,7,No,InStore
T00007592,2025-07-06 14:00:00,ST011,CT001023,,1084.51,2025-07-06,Card,4,No,InStore
T00007593,2025-07-12 05:00:00,ST001,CT000594,,1064.8,2025-07-12,Cash,7,Yes,Click&Collect
T00007594,2025-12-10 04:00:00,ST017,CT000224,,763.01,2025-12-10,Card,4,No,InStore
T00007595,2025-04-05 18:00:00,ST019,CT001118,,1155.17,2025-04-05,Card,4,No,InStore
T00007596,2025-04-26 11:00:00,ST022,CT001388,,1728.87,2025-04-26,Card,8,No,InStore
T00007597,2025-09-25 21:00:00,ST011,CT000112,,1384.3,2025-09-25,Cash,4,No,InStore
T00007598,2025-02-18 01:00:00,ST020,,AN000243,336.61,2025-02-18,Card,1,No,Online
T00007599,2026-01-23 00:00:00,ST001,,AN000189,116.68,2026-01-23,Card,1,No,InStore
T00007600,2025-05-15 13:00:00,ST017,,AN000653,244.78,2025-05-15,Card,2,Yes,InStore
T00007601,2025-06-02 07:00:00,ST019,CT001049,,339.03,2025-06-02,Cash,1,No,Click&Collect
T00007602,2025-02-11 15:00:00,ST014,CT000159,,321.86,2025-02-11,Card,1,No,InStore
T00007603,2025-02-07 18:00:00,ST013,CT000839,,804.63,2025-02-07,Invoice,4,Yes,InStore
T00007604,2025-05-26 18:00:00,ST009,CT000294,,1075.27,2025-05-26,Card,3,No,InStore
T00007605,2025-03-20 15:00:00,ST011,,AN000123,331.66,2025-03-20,Cash,3,Yes,InStore
T00007606,2025-12-30 18:00:00,ST013,CT000792,,673.84,2025-12-30,Cash,3,No,InStore
T00007607,2025-10-28 07:00:00,ST013,,AN000413,898.68,2025-10-28,Card,7,No,InStore
T00007608,2025-09-21 17:00:00,ST019,CT001386,,95.25,2025-09-21,Card,2,No,Click&Collect
T00007609,2025-12-13 04:00:00,ST020,CT001132,,1041.16,2025-12-13,Card,3,No,InStore
T00007610,2025-04-07 09:00:00,ST020,CT000471,,1971.14,2025-04-07,Card,4,No,InStore
T00007611,2025-05-01 16:00:00,ST011,,AN000590,202.51,2025-05-01,Invoice,2,No,InStore
T00007612,2025-09-02 03:00:00,ST011,CT000916,,1441.52,2025-09-02,Card,6,No,InStore
T00007613,2025-10-22 20:00:00,ST019,CT000514,,838.49,2025-10-22,Card,2,Yes,Online
T00007614,2025-09-08 15:00:00,ST013,CT001149,,604.66,2025-09-08,Card,3,No,InStore
T00007615,2025-05-09 14:00:00,ST010,CT000654,,604.06,2025-05-09,Card,2,No,InStore
T00007616,2025-12-27 14:00:00,ST016,,AN000620,760.04,2025-12-27,Card,4,No,Online
T00007617,2025-02-19 15:00:00,ST009,CT001189,,1178.59,2025-02-19,Card,7,No,InStore
T00007618,2025-09-22 01:00:00,ST018,,AN000412,483.48,2025-09-22,Card,3,No,InStore
T00007619,2025-09-11 01:00:00,ST019,,AN000534,999.56,2025-09-11,Invoice,4,No,InStore
T00007620,2025-06-22 14:00:00,ST013,CT000458,,435.97,2025-06-22,Card,4,No,InStore
T00007621,2025-11-12 13:00:00,ST018,CT001361,,195.89,2025-11-12,Card,1,Yes,InStore
T00007622,2025-02-12 10:00:00,ST001,CT000406,,244.26,2025-02-12,Cash,3,Yes,InStore
T00007623,2025-02-12 11:00:00,ST019,CT001121,,534.16,2025-02-12,Card,5,No,InStore
T00007624,2025-01-07 05:00:00,ST017,CT000202,,1052.25,2025-01-07,Invoice,5,No,InStore
T00007625,2026-01-04 09:00:00,ST021,CT000004,,412.77,2026-01-04,Card,1,No,InStore
T00007626,2025-01-16 02:00:00,ST005,CT001108,,449.09,2025-01-16,Card,2,No,InStore
T00007627,2025-01-16 13:00:00,ST021,,AN000583,2380.27,2025-01-16,Cash,8,No,InStore
T00007628,2025-10-28 01:00:00,ST010,,AN000355,59.23,2025-10-28,Card,1,No,InStore
T00007629,2025-03-26 23:00:00,ST012,,AN000823,227.21,2025-03-26,Card,2,No,InStore
T00007630,2025-03-19 03:00:00,ST012,CT001149,,80.05,2025-03-19,Invoice,1,Yes,InStore
T00007631,2025-07-22 03:00:00,ST001,CT001187,,860.35,2025-07-22,Cash,5,Yes,InStore
T00007632,2025-05-31 12:00:00,ST018,CT001336,,1973.94,2025-05-31,Invoice,8,No,Online
T00007633,2025-05-28 06:00:00,ST003,CT001246,,21.35,2025-05-28,Cash,1,No,InStore
T00007634,2025-07-02 00:00:00,ST013,CT000958,,1444.7,2025-07-02,Card,8,No,InStore
T00007635,2025-07-06 05:00:00,ST022,,AN000292,269.02,2025-07-06,Card,1,No,InStore
T00007636,2025-11-23 17:00:00,ST011,CT001483,,744.19,2025-11-23,Card,4,No,Online
T00007637,2025-03-18 13:00:00,ST002,CT000759,,53.64,2025-03-18,Card,1,No,InStore
T00007638,2025-11-01 16:00:00,ST002,,AN000012,719.95,2025-11-01,Cash,2,No,InStore
T00007639,2026-01-24 08:00:00,ST014,CT000876,,1556.45,2026-01-24,Card,6,No,Online
T00007640,2025-02-04 10:00:00,ST002,CT000218,,460.31,2025-02-04,Card,3,No,InStore
T00007641,2025-01-09 12:00:00,ST015,,AN000216,151.5,2025-01-09,Card,4,No,InStore
T00007642,2026-01-24 06:00:00,ST016,,AN000115,1388.48,2026-01-24,Card,4,Yes,InStore
T00007643,2025-06-13 01:00:00,ST014,CT000737,,454.23,2025-06-13,Card,1,No,Online
T00007644,2025-03-07 18:00:00,ST013,CT000263,,1383.37,2025-03-07,Card,5,Yes,Online
T00007645,2025-05-30 09:00:00,ST010,CT000427,,427.31,2025-05-30,Card,5,No,InStore
T00007646,2025-04-10 19:00:00,ST022,CT000560,,937.49,2025-04-10,Card,4,Yes,InStore
T00007647,2025-02-17 06:00:00,ST008,,AN000678,722.03,2025-02-17,Card,4,No,InStore
T00007648,2025-03-02 07:00:00,ST001,CT000870,,1449.13,2025-03-02,Card,7,Yes,InStore
T00007649,2025-07-06 17:00:00,ST013,,AN000135,120.47,2025-07-06,Card,1,No,InStore
T00007650,2025-07-04 07:00:00,ST014,CT000063,,832.96,2025-07-04,Invoice,5,No,InStore
T00007651,2025-04-17 13:00:00,ST004,CT001013,,80.45,2025-04-17,Card,1,Yes,InStore
T00007652,2025-07-25 12:00:00,ST012,,AN000776,2016.58,2025-07-25,Invoice,6,Yes,InStore
T00007653,2025-05-10 06:00:00,ST019,CT000708,,1545.41,2025-05-10,Card,6,No,InStore
T00007654,2025-01-23 14:00:00,ST018,CT001095,,631.74,2025-01-23,Cash,4,Yes,InStore
T00007655,2025-01-28 04:00:00,ST016,CT000859,,1074.29,2025-01-28,Card,7,No,InStore
T00007656,2025-03-31 08:00:00,ST001,CT000378,,43.37,2025-03-31,Card,1,No,InStore
T00007657,2025-06-08 20:00:00,ST009,,AN000761,1300.02,2025-06-08,Card,6,Yes,Online
T00007658,2025-11-27 23:00:00,ST006,CT000812,,1346.63,2025-11-27,Invoice,6,No,InStore
T00007659,2025-10-30 23:00:00,ST006,CT000293,,385.82,2025-10-30,Card,2,No,InStore
T00007660,2025-10-28 00:00:00,ST010,,AN000534,1560.83,2025-10-28,Card,7,No,InStore
T00007661,2025-02-09 13:00:00,ST014,,AN000011,345.33,2025-02-09,Cash,1,No,Online
T00007662,2025-11-10 05:00:00,ST017,CT000265,,41.38,2025-11-10,Card,1,No,InStore
T00007663,2025-05-18 12:00:00,ST005,CT001188,,1385.92,2025-05-18,Invoice,8,No,InStore
T00007664,2026-01-01 12:00:00,ST001,CT000825,,1029.42,2026-01-01,Card,6,No,InStore
T00007665,2025-12-09 16:00:00,ST009,CT000472,,753.3,2025-12-09,Card,4,No,InStore
T00007666,2025-09-17 21:00:00,ST012,,AN000139,696.67,2025-09-17,Card,6,Yes,InStore
T00007667,2025-08-26 15:00:00,ST002,CT000135,,974.73,2025-08-26,Card,8,Yes,InStore
T00007668,2025-04-30 20:00:00,ST021,CT000995,,138.09,2025-04-30,Card,1,Yes,InStore
T00007669,2025-05-11 00:00:00,ST016,CT000838,,2010.17,2025-05-11,Invoice,8,No,InStore
T00007670,2025-02-28 10:00:00,ST015,CT001109,,650.01,2025-02-28,Card,1,No,InStore
T00007671,2025-01-15 12:00:00,ST017,CT000363,,1374.86,2025-01-15,Invoice,6,Yes,InStore
T00007672,2025-06-28 07:00:00,ST014,CT001323,,114.33,2025-06-28,Card,1,No,InStore
T00007673,2025-01-12 01:00:00,ST018,CT000250,,474.81,2025-01-12,Card,4,No,InStore
T00007674,2025-06-06 17:00:00,ST004,,AN000003,206.42,2025-06-06,Card,2,Yes,InStore
T00007675,2025-12-01 02:00:00,ST011,CT000289,,776.57,2025-12-01,Invoice,5,Yes,InStore
T00007676,2026-02-04 03:00:00,ST013,CT000570,,1189.56,2026-02-04,Invoice,5,Yes,InStore
T00007677,2025-05-15 07:00:00,ST019,CT000833,,440.79,2025-05-15,Invoice,2,No,InStore
T00007678,2025-12-23 17:00:00,ST016,CT000196,,392.84,2025-12-23,Card,3,No,InStore
T00007679,2025-06-02 12:00:00,ST019,CT001358,,453.43,2025-06-02,Cash,2,Yes,InStore
T00007680,2026-01-21 21:00:00,ST018,,AN000648,1683.65,2026-01-21,Invoice,7,Yes,InStore
T00007681,2025-11-15 20:00:00,ST013,,AN000195,286.55,2025-11-15,Card,1,No,InStore
T00007682,2025-07-02 05:00:00,ST016,CT000019,,36.81,2025-07-02,Card,1,No,InStore
T00007683,2025-01-07 06:00:00,ST003,CT001120,,980.43,2025-01-07,Cash,3,No,InStore
T00007684,2025-02-19 05:00:00,ST016,CT000247,,22.7,2025-02-19,Cash,1,Yes,InStore
T00007685,2025-07-23 18:00:00,ST004,,AN000374,1508.86,2025-07-23,Cash,8,Yes,InStore
T00007686,2025-07-26 02:00:00,ST002,CT001098,,832.18,2025-07-26,Invoice,3,No,InStore
T00007687,2025-08-08 08:00:00,ST018,CT000103,,2480.48,2025-08-08,Card,7,No,InStore
T00007688,2025-10-22 21:00:00,ST012,CT001462,,335.57,2025-10-22,Card,2,No,InStore
T00007689,2025-08-18 18:00:00,ST010,,AN000343,925.96,2025-08-18,Invoice,3,No,InStore
T00007690,2025-04-19 08:00:00,ST018,CT000984,,186.48,2025-04-19,Card,1,No,Online
T00007691,2025-01-07 14:00:00,ST017,,AN000740,337.93,2025-01-07,Card,4,Yes,InStore
T00007692,2025-10-18 13:00:00,ST016,CT001028,,956.24,2025-10-18,Card,2,No,InStore
T00007693,2026-01-06 06:00:00,ST006,CT001483,,242.55,2026-01-06,Card,1,No,Online
T00007694,2026-01-04 06:00:00,ST016,CT000707,,294.06,2026-01-04,Card,2,No,InStore
T00007695,2025-07-26 00:00:00,ST020,,AN000894,712.73,2025-07-26,Card,4,Yes,Online
T00007696,2025-11-13 21:00:00,ST004,CT000289,,1379.8,2025-11-13,Card,4,Yes,InStore
T00007697,2026-02-10 02:00:00,ST003,CT000021,,287.62,2026-02-10,Invoice,2,No,InStore
T00007698,2026-01-21 23:00:00,ST012,CT000654,,1045.02,2026-01-21,Card,2,Yes,InStore
T00007699,2026-01-11 05:00:00,ST022,CT000603,,196.72,2026-01-11,Invoice,2,No,InStore
T00007700,2025-06-02 06:00:00,ST014,CT000120,,956.74,2025-06-02,Card,3,No,InStore
T00007701,2025-03-08 22:00:00,ST019,CT000117,,494.35,2025-03-08,Card,5,Yes,InStore
T00007702,2025-12-12 01:00:00,ST018,CT000593,,427.41,2025-12-12,Card,3,No,InStore
T00007703,2025-03-30 00:00:00,ST019,CT001245,,1027.28,2025-03-30,Card,4,Yes,InStore
T00007704,2025-03-29 05:00:00,ST016,CT000454,,2773.19,2025-03-29,Card,8,No,InStore
T00007705,2025-06-25 14:00:00,ST017,CT001197,,638.0,2025-06-25,Cash,1,Yes,InStore
T00007706,2026-01-01 22:00:00,ST020,CT000109,,747.61,2026-01-01,Card,8,No,InStore
T00007707,2025-11-30 08:00:00,ST010,CT001227,,1865.52,2025-11-30,Card,8,No,InStore
T00007708,2025-04-16 01:00:00,ST014,CT000017,,1664.91,2025-04-16,Cash,7,No,InStore
T00007709,2025-07-04 19:00:00,ST009,CT001019,,1803.07,2025-07-04,Card,7,No,InStore
T00007710,2025-10-09 00:00:00,ST013,CT000854,,994.54,2025-10-09,Card,5,No,Online
T00007711,2025-08-25 09:00:00,ST013,CT000389,,2127.57,2025-08-25,Card,7,Yes,InStore
T00007712,2025-07-06 16:00:00,ST006,CT000492,,806.18,2025-07-06,Cash,7,No,InStore
T00007713,2025-10-20 21:00:00,ST007,CT001179,,1223.48,2025-10-20,Card,4,Yes,InStore
T00007714,2025-06-07 12:00:00,ST001,CT000130,,1545.0,2025-06-07,Invoice,6,No,InStore
T00007715,2025-05-15 00:00:00,ST002,CT000549,,1587.5,2025-05-15,Invoice,7,No,InStore
T00007716,2025-11-01 06:00:00,ST019,CT000503,,1919.23,2025-11-01,Cash,7,No,InStore
T00007717,2025-02-05 14:00:00,ST006,CT001220,,504.96,2025-02-05,Card,3,No,Online
T00007718,2025-07-10 04:00:00,ST018,,AN000607,1013.96,2025-07-10,Cash,5,No,InStore
T00007719,2025-12-24 06:00:00,ST017,CT000918,,585.55,2025-12-24,Card,3,No,Online
T00007720,2026-01-09 01:00:00,ST009,CT001085,,2065.94,2026-01-09,Card,8,No,InStore
T00007721,2025-03-31 01:00:00,ST016,CT001013,,1517.33,2025-03-31,Card,5,No,InStore
T00007722,2025-01-16 03:00:00,ST006,CT001083,,215.92,2025-01-16,Card,1,No,InStore
T00007723,2026-01-24 11:00:00,ST020,CT000619,,69.82,2026-01-24,Card,2,Yes,InStore
T00007724,2025-05-17 19:00:00,ST005,CT000455,,1077.38,2025-05-17,Cash,3,No,InStore
T00007725,2025-08-15 00:00:00,ST002,CT000324,,41.42,2025-08-15,Invoice,1,No,InStore
T00007726,2025-05-15 20:00:00,ST010,CT001475,,2029.65,2025-05-15,Invoice,8,No,InStore
T00007727,2025-05-12 19:00:00,ST021,CT000973,,304.36,2025-05-12,Card,3,No,InStore
T00007728,2025-07-08 06:00:00,ST004,CT001064,,210.79,2025-07-08,Cash,2,No,InStore
T00007729,2025-01-26 05:00:00,ST016,,AN000592,1929.28,2025-01-26,Cash,7,No,InStore
T00007730,2025-03-21 19:00:00,ST011,,AN000311,2032.12,2025-03-21,Card,8,Yes,InStore
T00007731,2025-12-21 20:00:00,ST005,CT000141,,886.38,2025-12-21,Card,3,No,InStore
T00007732,2025-02-16 21:00:00,ST001,CT000139,,1568.45,2025-02-16,Invoice,6,No,InStore
T00007733,2025-03-16 11:00:00,ST015,,AN000345,1313.38,2025-03-16,Card,8,No,InStore
T00007734,2025-04-06 05:00:00,ST018,CT001296,,913.66,2025-04-06,Cash,5,Yes,InStore
T00007735,2025-11-13 01:00:00,ST017,CT000705,,1277.1,2025-11-13,Card,8,No,InStore
T00007736,2025-02-15 13:00:00,ST009,,AN000189,22.97,2025-02-15,Invoice,1,No,Online
T00007737,2025-01-17 06:00:00,ST004,CT001011,,294.39,2025-01-17,Card,2,No,InStore
T00007738,2025-09-16 19:00:00,ST021,CT000449,,380.44,2025-09-16,Card,2,No,InStore
T00007739,2025-11-27 16:00:00,ST015,CT001437,,1054.55,2025-11-27,Cash,4,No,InStore
T00007740,2025-12-11 07:00:00,ST013,CT001417,,1695.74,2025-12-11,Card,8,No,InStore
T00007741,2025-02-01 20:00:00,ST018,,AN000078,80.28,2025-02-01,Card,1,No,InStore
T00007742,2025-09-17 23:00:00,ST022,,AN000531,1549.05,2025-09-17,Invoice,5,Yes,InStore
T00007743,2025-09-03 12:00:00,ST004,,AN000532,812.06,2025-09-03,Card,4,No,InStore
T00007744,2025-02-20 07:00:00,ST008,CT001024,,1472.44,2025-02-20,Card,7,No,InStore
